hex,count_good_aircraft,count_bad_aircraft
8454945ffffffff,9,0
847286bffffffff,1,0
848ba85ffffffff,8,0
8480089ffffffff,10,0
84504cbffffffff,1,0
843a237ffffffff,1,0
8444661ffffffff,10,0
842aea3ffffffff,3,0
84a80b1ffffffff,9,0
8443715ffffffff,1,0
8412681ffffffff,2,0
846d6abffffffff,2,0
8425811ffffffff,1,0
843a809ffffffff,2,0
84bef1bffffffff,18,0
84691c1ffffffff,1,0
84685c1ffffffff,6,0
841b453ffffffff,3,0
8444aebffffffff,571,2
843b287ffffffff,3,0
84530dbffffffff,30,0
84b9159ffffffff,10,0
8441107ffffffff,23,0
8428529ffffffff,18,0
844a23dffffffff,2,0
847a657ffffffff,1,0
84661c5ffffffff,12,0
849c2c1ffffffff,1,0
842ea9dffffffff,1,0
842a73dffffffff,1,0
841d76bffffffff,1,0
8429861ffffffff,948,1
841b83dffffffff,3,0
844e0dbffffffff,1,0
84a8865ffffffff,17,0
8444aa3ffffffff,157,0
844b1ddffffffff,1,0
8434933ffffffff,2,0
84102abffffffff,4,0
841a4d1ffffffff,3,0
84bed6dffffffff,67,0
84261b1ffffffff,143,0
848c99bffffffff,36,0
842884dffffffff,118,0
841a495ffffffff,2,0
842e445ffffffff,49,0
847b235ffffffff,1,0
843c963ffffffff,24,0
84125edffffffff,9,0
842a8e3ffffffff,312,0
8408aa9ffffffff,5,0
846590dffffffff,1,0
847ad93ffffffff,3,0
8453593ffffffff,1,0
8418589ffffffff,169,1
84230b1ffffffff,3,0
8466a61ffffffff,20,0
8481059ffffffff,5,0
8428827ffffffff,34,0
84b2707ffffffff,2,0
8410ddbffffffff,13,0
8465599ffffffff,2,0
8426c81ffffffff,895,0
845f0ddffffffff,4,0
8444f0bffffffff,527,1
8452d93ffffffff,4,0
842d117ffffffff,66,1
8432ae7ffffffff,2,0
849561dffffffff,2,0
8443a1bffffffff,423,1
842aab9ffffffff,704,0
84ce805ffffffff,7,0
847932dffffffff,2,0
8418559ffffffff,16,0
845c36bffffffff,3,0
84bb527ffffffff,3,0
842a4e7ffffffff,19,0
843c8d9ffffffff,57,0
842d303ffffffff,135,4
84192d3ffffffff,13,0
84beb65ffffffff,4,0
840cf33ffffffff,13,0
8446243ffffffff,1,0
842d489ffffffff,12,0
848151bffffffff,2,0
8434d39ffffffff,1,0
8423529ffffffff,3,0
84ba635ffffffff,2,0
846ae51ffffffff,1,0
844ccabffffffff,1,0
84571bdffffffff,2,0
8428023ffffffff,26,0
84321b7ffffffff,4,0
841b695ffffffff,3,0
841d84dffffffff,11,0
84a6999ffffffff,4,0
848c94bffffffff,6,0
841a061ffffffff,7,0
841af6dffffffff,1,0
849c00dffffffff,2,0
8426cb9ffffffff,1061,0
8428b51ffffffff,61,0
846a71bffffffff,6,0
8448b33ffffffff,71,0
8458d87ffffffff,1,0
843e453ffffffff,4,0
84202cbffffffff,6,0
8445837ffffffff,2,0
842e1a1ffffffff,8,0
8464f0dffffffff,6,0
8469a05ffffffff,9,0
8409999ffffffff,33,0
84da9e1ffffffff,1,0
8438cadffffffff,10,0
84a98d1ffffffff,2,0
8448143ffffffff,22,0
8438715ffffffff,1,0
841ab37ffffffff,75,0
846480bffffffff,2,0
849d0c1ffffffff,29,0
84489c5ffffffff,261,0
842baddffffffff,71,0
84b258bffffffff,2,0
844cb2dffffffff,4,0
846a723ffffffff,1,0
8406965ffffffff,1,0
8468831ffffffff,2,0
84b86e7ffffffff,3,0
8483351ffffffff,1,0
847b04bffffffff,2,0
840673bffffffff,3,0
842b0b1ffffffff,30,0
848a2bbffffffff,3,0
842930bffffffff,2,0
841a251ffffffff,3,0
841cd51ffffffff,1,0
842e645ffffffff,199,0
842e715ffffffff,60,0
84659b1ffffffff,19,0
844b957ffffffff,17,0
8428061ffffffff,55,0
842a66bffffffff,1,0
84212a3ffffffff,1,0
840e5ddffffffff,1,0
844b457ffffffff,62,0
84660bbffffffff,8,0
844cda1ffffffff,21,0
840e025ffffffff,2,0
848ee59ffffffff,3,0
841cdcbffffffff,4,0
84b8c9dffffffff,1,0
84218a1ffffffff,22,0
841f211ffffffff,91,0
84076bbffffffff,1,0
847566bffffffff,1,0
842c741ffffffff,119,0
8439329ffffffff,51,0
846846bffffffff,43,0
84810b1ffffffff,4,0
84458e5ffffffff,1,0
8406d8dffffffff,4,0
848b31bffffffff,1,0
843d695ffffffff,2,0
84bedd7ffffffff,8,0
8460db1ffffffff,2,0
8411893ffffffff,56,0
849b757ffffffff,1,0
844d8e7ffffffff,1,0
8466aa1ffffffff,2,0
842a85bffffffff,387,0
8434341ffffffff,3,0
84449c9ffffffff,3,0
845e325ffffffff,1,0
8426d47ffffffff,210,0
84649b5ffffffff,20,0
8464a89ffffffff,22,0
841b9c9ffffffff,1,0
84bce97ffffffff,2,0
844b899ffffffff,4,0
8466e45ffffffff,140,0
84695bbffffffff,27,0
8457687ffffffff,2,0
8444debffffffff,325,0
846976bffffffff,2,0
840e4a9ffffffff,8,0
840e291ffffffff,3,0
847af27ffffffff,4,0
841e18bffffffff,233,0
8436429ffffffff,3,0
849452bffffffff,5,0
848f447ffffffff,15,0
84531a7ffffffff,8,0
840e845ffffffff,1,0
84408d9ffffffff,32,0
844c357ffffffff,1,0
84a895dffffffff,4,0
840ca5bffffffff,5,0
843cf33ffffffff,4,0
8410443ffffffff,6,0
8407417ffffffff,41,0
8488d5bffffffff,1,0
841823dffffffff,133,0
842f147ffffffff,1,0
8432e07ffffffff,3,0
8429915ffffffff,211,0
8457325ffffffff,1,0
84452edffffffff,5,0
8428651ffffffff,1,0
84be1abffffffff,90,0
840615dffffffff,1,0
843af67ffffffff,1,0
8428c23ffffffff,54,0
840cd3dffffffff,3,0
8410121ffffffff,147,1
840675dffffffff,5,0
8450067ffffffff,2,0
842574dffffffff,1,0
841cd83ffffffff,3,0
8407259ffffffff,1,0
840e125ffffffff,1,0
84a2639ffffffff,1,0
84082c7ffffffff,1,0
84660cdffffffff,2,0
840d611ffffffff,1,0
8428701ffffffff,1,0
843c8ebffffffff,4,0
842e0b5ffffffff,23,0
841f127ffffffff,566,0
842fa8bffffffff,1,0
84a89b3ffffffff,81,0
8458311ffffffff,1,0
8443b0bffffffff,13,0
8469a39ffffffff,10,0
84659c1ffffffff,5,0
842c10bffffffff,6,0
843d161ffffffff,14,0
844c8ddffffffff,15,0
8458dc7ffffffff,1,0
843f1d9ffffffff,4,0
841024bffffffff,10,0
8436d1dffffffff,3,0
848cf05ffffffff,6,0
8411291ffffffff,3,0
8458361ffffffff,1,0
844888bffffffff,56,0
848ca25ffffffff,38,0
84b9b51ffffffff,5,0
