hex,count_good_aircraft,count_bad_aircraft
841f6d1ffffffff,1,0
841f4dbffffffff,12,0
8438751ffffffff,7,0
8439163ffffffff,22,0
84458abffffffff,2,0
8439463ffffffff,59,0
846898bffffffff,1,0
841a925ffffffff,1,0
841a863ffffffff,3,0
8426e33ffffffff,146,0
8410323ffffffff,8,0
84366cdffffffff,2,0
8444c45ffffffff,109,0
84650d1ffffffff,4,0
8429a13ffffffff,360,0
8407469ffffffff,3,0
844cb27ffffffff,10,0
848b8d7ffffffff,1,0
8410d9dffffffff,3,0
8419431ffffffff,22,0
848cd49ffffffff,1,0
841ef4bffffffff,57,0
842f5c3ffffffff,6,0
84b2ee3ffffffff,4,0
84386b7ffffffff,5,0
8480211ffffffff,1,0
841e9a7ffffffff,17,0
848ad6bffffffff,1,0
84bb745ffffffff,20,0
84386d3ffffffff,11,0
8460005ffffffff,10,0
843c1a7ffffffff,8,0
84184dbffffffff,22,0
844448bffffffff,69,0
842ad29ffffffff,128,0
8428f4bffffffff,175,1
84be0e5ffffffff,4,0
8469445ffffffff,4,0
842626bffffffff,54,0
84416d3ffffffff,3,0
848d83dffffffff,6,0
8441117ffffffff,1,0
841f149ffffffff,45,0
84c9b27ffffffff,1,0
841ee01ffffffff,85,0
846d2d5ffffffff,4,0
84200bbffffffff,1,0
84191e9ffffffff,5,0
843803bffffffff,1,0
843cc1dffffffff,6,0
843464dffffffff,1,0
841ed57ffffffff,38,0
84695d5ffffffff,7,0
841109dffffffff,7,0
842ad87ffffffff,35,0
842af2dffffffff,149,0
842b607ffffffff,1,0
845e9e9ffffffff,1,0
8412c35ffffffff,35,0
8439355ffffffff,17,0
842986dffffffff,410,0
842a25bffffffff,3,0
8426f33ffffffff,146,0
8445151ffffffff,6,0
84441bbffffffff,141,0
8428c27ffffffff,34,0
84a8ac1ffffffff,79,0
848a9e1ffffffff,1,0
84bcc27ffffffff,6,0
846084dffffffff,8,0
844a209ffffffff,6,0
84318c5ffffffff,9,0
84399cbffffffff,6,0
848d82bffffffff,9,0
8412db1ffffffff,99,1
84bed63ffffffff,1,0
8448509ffffffff,24,0
842c56dffffffff,5,0
8453219ffffffff,1,0
842b33dffffffff,28,0
84696c9ffffffff,8,0
841952bffffffff,44,0
842b199ffffffff,31,0
840880bffffffff,14,0
8469513ffffffff,2,0
8416195ffffffff,1,0
841a435ffffffff,1,0
8426609ffffffff,247,0
844425bffffffff,19,0
846430dffffffff,2,0
842c351ffffffff,15,0
8439299ffffffff,60,0
840c1b9ffffffff,33,0
84391c3ffffffff,71,0
8442c31ffffffff,1,0
846172bffffffff,1,0
842da65ffffffff,17,4
848103bffffffff,8,0
8497639ffffffff,1,0
8439561ffffffff,63,0
8428a89ffffffff,10,0
847ad4dffffffff,2,0
8418501ffffffff,3,0
841eea5ffffffff,94,1
8428309ffffffff,1516,1
842a901ffffffff,365,0
8427503ffffffff,52,0
84448b1ffffffff,103,0
84396c5ffffffff,31,0
8426d27ffffffff,108,0
8481aedffffffff,32,0
8408b69ffffffff,28,0
84454b1ffffffff,14,0
840f593ffffffff,7,0
844b56bffffffff,6,0
843f615ffffffff,25,0
84c8b45ffffffff,1,0
8431853ffffffff,4,0
84b846bffffffff,1,0
8412ebdffffffff,55,0
842e0dbffffffff,3,0
845f53bffffffff,7,0
845d363ffffffff,10,0
84346e7ffffffff,27,0
841810bffffffff,9,0
8429733ffffffff,1,0
8460303ffffffff,3,0
84bc49dffffffff,2,0
841131dffffffff,4,0
842e6e1ffffffff,10,0
849d53bffffffff,1,0
8410b0dffffffff,3,0
84289adffffffff,52,0
843b747ffffffff,3,0
84c9b33ffffffff,1,0
8452debffffffff,3,0
847a013ffffffff,5,0
