hex,count_good_aircraft,count_bad_aircraft
840b711ffffffff,3,0
84bc4ebffffffff,27,0
84108d7ffffffff,11,0
84465d3ffffffff,4,0
846721dffffffff,2,0
846b289ffffffff,1,0
844850bffffffff,59,0
842ad81ffffffff,109,0
84651cbffffffff,13,0
84268d9ffffffff,389,0
843b401ffffffff,5,0
8426085ffffffff,241,0
8418cb7ffffffff,19,0
84352d5ffffffff,2,0
8479839ffffffff,2,0
8448547ffffffff,47,0
84695edffffffff,19,0
8444c07ffffffff,249,0
84098a1ffffffff,42,0
8458d63ffffffff,2,0
8460883ffffffff,66,0
8412e41ffffffff,26,0
8469b69ffffffff,1,0
849cd63ffffffff,1,0
843b093ffffffff,1,0
84810c7ffffffff,5,0
8407807ffffffff,1,0
8466159ffffffff,5,0
848cd53ffffffff,5,0
843b69bffffffff,1,0
840886bffffffff,70,0
843d887ffffffff,4,0
8416e97ffffffff,1,0
84c2c45ffffffff,10,0
8419157ffffffff,5,0
84164b7ffffffff,4,0
8467535ffffffff,10,0
8427327ffffffff,3,0
84485ebffffffff,84,0
84c3753ffffffff,8,0
84111e7ffffffff,17,0
84a9993ffffffff,3,0
8402199ffffffff,1,0
8419939ffffffff,12,0
8406c45ffffffff,1,0
843c165ffffffff,25,0
84859a5ffffffff,2,0
8445293ffffffff,5,0
84266d7ffffffff,575,2
8445635ffffffff,5,0
84499b9ffffffff,7,0
8483327ffffffff,1,0
841f26bffffffff,86,0
841f927ffffffff,45,1
845f1b3ffffffff,1,0
84b8929ffffffff,9,0
84945b5ffffffff,6,0
84081ebffffffff,4,0
8480141ffffffff,20,0
84da809ffffffff,11,0
84b882dffffffff,1,0
84a7859ffffffff,1,0
841e2cdffffffff,131,0
842e2e9ffffffff,43,0
8426355ffffffff,47,0
8418527ffffffff,13,0
8439041ffffffff,170,0
8444801ffffffff,59,0
84b26c3ffffffff,3,0
840e9a5ffffffff,3,0
847c459ffffffff,3,0
84688e5ffffffff,1,0
846a087ffffffff,1,0
8468227ffffffff,25,0
8426a97ffffffff,264,0
8443b15ffffffff,6,0
844cb29ffffffff,1,0
841f611ffffffff,5,0
843c151ffffffff,13,0
848a127ffffffff,2,0
84be801ffffffff,1,0
842ae67ffffffff,6,0
8483a13ffffffff,1,0
844b209ffffffff,10,0
8427269ffffffff,2,0
8408e55ffffffff,2,0
8408147ffffffff,30,0
84ac965ffffffff,1,0
84448d7ffffffff,2,0
8411a8bffffffff,29,0
8480a07ffffffff,2,0
8416945ffffffff,1,0
8412587ffffffff,42,0
843a005ffffffff,2,0
845cae1ffffffff,1,0
8426e9dffffffff,289,0
8419617ffffffff,77,0
842b0e9ffffffff,118,0
843f303ffffffff,58,0
84800a5ffffffff,1,0
8416943ffffffff,3,0
84a71edffffffff,10,0
8426f31ffffffff,188,0
848b09bffffffff,9,0
846158dffffffff,3,0
8464583ffffffff,1,0
842b201ffffffff,27,0
840cc4bffffffff,1,0
8418a21ffffffff,12,0
843c855ffffffff,25,0
84b85d7ffffffff,1,0
84be6e7ffffffff,31,0
84bef03ffffffff,5,0
842060dffffffff,3,0
84324cdffffffff,1,0
8410b1bffffffff,119,0
841f149ffffffff,243,0
8443743ffffffff,2,0
84755bbffffffff,1,0
8464a43ffffffff,130,0
842c221ffffffff,32,2
847aa87ffffffff,1,0
843b18bffffffff,1,0
844255bffffffff,44,0
848d66bffffffff,1,0
8432813ffffffff,1,0
843561bffffffff,25,0
8410c8dffffffff,16,0
847c457ffffffff,5,0
841948bffffffff,308,0
84629e5ffffffff,2,0
84608ddffffffff,44,0
848095dffffffff,5,0
8455025ffffffff,1,0
8421623ffffffff,11,0
844330bffffffff,99,1
843ca3dffffffff,49,0
844420dffffffff,40,0
842020bffffffff,2,0
84602e9ffffffff,2,0
84682a9ffffffff,9,0
84be515ffffffff,6,0
8409b4dffffffff,13,0
84b3337ffffffff,9,0
84a8909ffffffff,1,0
