hex,count_good_aircraft,count_bad_aircraft
8465567ffffffff,20,0
84842c9ffffffff,1,0
84104a9ffffffff,1,0
844523bffffffff,10,0
842e081ffffffff,52,0
843c937ffffffff,7,0
84449cbffffffff,17,0
8453609ffffffff,282,0
843cb41ffffffff,11,0
8426993ffffffff,260,0
8456d25ffffffff,1,0
8413651ffffffff,1,0
8406dd9ffffffff,1,0
844e49dffffffff,1,0
8418847ffffffff,2,0
8449813ffffffff,10,0
842a237ffffffff,1,0
84bea11ffffffff,2,0
8420a55ffffffff,12,0
84499cdffffffff,22,0
8430e81ffffffff,38,0
84261d7ffffffff,283,0
849d637ffffffff,2,0
84be113ffffffff,1,0
843b551ffffffff,4,0
8495885ffffffff,3,0
8441841ffffffff,59,0
8430c9bffffffff,69,0
84396dbffffffff,157,0
8460017ffffffff,14,0
84bf4c3ffffffff,43,0
842235bffffffff,3,0
84be41dffffffff,20,0
8448301ffffffff,4,0
841eeabffffffff,65,0
84ba10bffffffff,1,0
8426611ffffffff,609,1
8458c0dffffffff,1,0
843ba0dffffffff,1,0
8475093ffffffff,4,0
84672d5ffffffff,7,0
8465293ffffffff,2,0
8428161ffffffff,126,0
845ecadffffffff,2,0
84041a7ffffffff,2,0
841e109ffffffff,162,0
8481a55ffffffff,10,0
846b6d9ffffffff,1,0
84206bdffffffff,1,0
843c1b9ffffffff,3,0
840f40bffffffff,2,0
84652c3ffffffff,27,0
84275bdffffffff,353,0
8465929ffffffff,1,0
84181d1ffffffff,29,0
846184bffffffff,5,0
8453761ffffffff,20,0
849af51ffffffff,2,0
844021dffffffff,1,0
8458eb9ffffffff,1,0
8430c61ffffffff,153,0
8427537ffffffff,209,0
8443a87ffffffff,220,0
84278abffffffff,46,0
8408c49ffffffff,5,0
8424b31ffffffff,2,0
840b827ffffffff,3,0
84be639ffffffff,45,1
8444633ffffffff,246,0
849a5dbffffffff,2,0
847062bffffffff,1,0
8416553ffffffff,6,0
8468643ffffffff,26,0
846a29bffffffff,11,0
845c0c9ffffffff,1,0
848bb19ffffffff,11,0
845ec55ffffffff,1,0
8445295ffffffff,10,0
84416ebffffffff,21,0
840c961ffffffff,5,0
843c823ffffffff,8,0
842b86dffffffff,22,0
8408d17ffffffff,1,0
8439097ffffffff,93,0
849906bffffffff,2,0
842aa4bffffffff,315,0
8419619ffffffff,65,0
84384d5ffffffff,16,0
8445535ffffffff,41,0
8418627ffffffff,118,0
84a6225ffffffff,7,0
8408f17ffffffff,12,0
841274bffffffff,1,0
8481aa5ffffffff,25,0
8426ac5ffffffff,128,0
84342adffffffff,6,0
849d08bffffffff,18,0
8467887ffffffff,82,0
8448729ffffffff,10,0
844152bffffffff,31,0
841ad05ffffffff,1,0
84a9097ffffffff,4,0
840cf57ffffffff,61,0
848c8d1ffffffff,18,0
844cc99ffffffff,4,0
84191dbffffffff,6,0
84bcd03ffffffff,2,0
8448c85ffffffff,371,0
8413361ffffffff,1,0
843cec1ffffffff,8,0
8461467ffffffff,3,0
84130b1ffffffff,1,0
8410407ffffffff,1,0
8465b33ffffffff,1,0
845c227ffffffff,1,0
84a94d1ffffffff,1,0
8413b53ffffffff,2,0
8449935ffffffff,27,0
84c9b61ffffffff,6,0
8442435ffffffff,3,0
841f0bdffffffff,73,0
842d953ffffffff,1,0
8420467ffffffff,3,0
8434e01ffffffff,1,0
84a9641ffffffff,1,0
8475003ffffffff,5,0
841f2ddffffffff,54,0
84a8019ffffffff,12,0
843e6e5ffffffff,90,0
844aa25ffffffff,1,0
84c3667ffffffff,9,0
840b735ffffffff,1,0
846806dffffffff,1,0
846a035ffffffff,13,0
842682bffffffff,238,0
8448091ffffffff,20,0
84996ebffffffff,1,0
848ba6dffffffff,16,0
8426ea1ffffffff,232,0
8427031ffffffff,58,0
845e087ffffffff,1,0
84a8ca7ffffffff,6,0
846185dffffffff,33,0
8473861ffffffff,4,0
84c2dd3ffffffff,2,0
84b9a5bffffffff,17,0
84266e7ffffffff,334,0
843b623ffffffff,4,0
8442257ffffffff,21,0
845304dffffffff,1,0
842f14dffffffff,1,0
8411aedffffffff,11,0
8456f63ffffffff,2,0
84480d9ffffffff,15,0
8448a51ffffffff,54,0
8418247ffffffff,51,0
84a9529ffffffff,11,0
8453691ffffffff,220,0
84b8a33ffffffff,1,0
8408a6bffffffff,32,0
841eed1ffffffff,21,0
84b8ac1ffffffff,4,0
849e4adffffffff,1,0
843a23dffffffff,3,0
844b959ffffffff,39,0
8410887ffffffff,1,0
841f039ffffffff,47,0
8443523ffffffff,3,0
8410debffffffff,8,0
843daa5ffffffff,4,0
84350bdffffffff,9,0
845f009ffffffff,1,0
8421263ffffffff,6,0
841b703ffffffff,3,0
84a7257ffffffff,1,0
8442e33ffffffff,18,0
84686ddffffffff,1,0
840f01bffffffff,3,0
842e0cdffffffff,37,0
8432047ffffffff,1,0
844cc33ffffffff,4,0
8432587ffffffff,1,0
847b09dffffffff,1,0
84b8c09ffffffff,1,0
842e187ffffffff,91,0
840e2b1ffffffff,13,0
8441691ffffffff,2,0
847b197ffffffff,1,0
843cf5dffffffff,41,0
8428701ffffffff,3,0
8464287ffffffff,37,0
843090bffffffff,5,0
84bcf17ffffffff,7,0
8480243ffffffff,6,0
8467941ffffffff,4,0
840e99bffffffff,4,0
842c2d1ffffffff,29,0
84888b3ffffffff,1,0
84108d9ffffffff,7,0
843b263ffffffff,1,0
8426081ffffffff,337,0
8444711ffffffff,125,0
844d203ffffffff,1,0
846a181ffffffff,1,0
8411993ffffffff,94,0
8483453ffffffff,1,0
849c055ffffffff,5,0
8442921ffffffff,2,0
843b589ffffffff,3,0
844b955ffffffff,21,0
84608a5ffffffff,109,0
84262dbffffffff,143,0
844b101ffffffff,67,0
840db23ffffffff,4,0
8460e27ffffffff,3,0
8466a25ffffffff,5,0
842644dffffffff,436,0
84662b9ffffffff,2,0
84429a7ffffffff,1,0
8404b11ffffffff,2,0
8460c83ffffffff,1,0
847c4c9ffffffff,9,0
848786dffffffff,2,0
8410543ffffffff,6,0
84448d3ffffffff,24,0
8460183ffffffff,1,0
841f285ffffffff,53,0
843cd45ffffffff,2,0
848c997ffffffff,53,0
8494585ffffffff,10,0
840e4b7ffffffff,3,0
8442157ffffffff,19,0
8449999ffffffff,26,0
8407721ffffffff,1,0
842d995ffffffff,5,0
845c965ffffffff,2,0
848d257ffffffff,1,0
8442f4bffffffff,48,0
8448aa5ffffffff,3,0
8412ccbffffffff,58,0
84720b7ffffffff,2,0
84395b7ffffffff,6,0
842d535ffffffff,43,0
841e537ffffffff,3,0
8466ad5ffffffff,14,0
842c2c3ffffffff,1,0
84be52dffffffff,12,0
844dac5ffffffff,1,0
8448831ffffffff,51,3
8406605ffffffff,2,0
846d4dbffffffff,8,0
8469709ffffffff,3,0
840f283ffffffff,1,0
84818a1ffffffff,3,0
8426757ffffffff,299,0
842e1e3ffffffff,2,0
842ae31ffffffff,6,0
84464b9ffffffff,237,0
8410163ffffffff,8,0
8412593ffffffff,28,0
8461ad9ffffffff,3,0
842a1cbffffffff,75,0
848a267ffffffff,3,0
84a82a5ffffffff,7,0
841dabdffffffff,4,0
841b191ffffffff,1,0
8426437ffffffff,159,0
8469125ffffffff,25,0
846d4c5ffffffff,2,0
8472e07ffffffff,1,0
844225dffffffff,25,0
8410b31ffffffff,1,0
846a551ffffffff,5,0
8495121ffffffff,11,0
848f43dffffffff,13,0
843da1dffffffff,306,0
844c295ffffffff,30,0
843a43dffffffff,2,0
84269a5ffffffff,340,0
843a681ffffffff,2,0
8442917ffffffff,2,0
848b9e1ffffffff,1,0
84449c7ffffffff,2,0
848bb69ffffffff,2,0
848143bffffffff,2,0
847fb69ffffffff,1,0
843980bffffffff,15,0
8499445ffffffff,1,0
848181dffffffff,53,0
84c3469ffffffff,7,0
8481107ffffffff,23,0
840c039ffffffff,5,0
843c157ffffffff,24,0
8419019ffffffff,8,0
844d515ffffffff,1,0
841ea01ffffffff,148,0
846631dffffffff,8,0
844d969ffffffff,2,0
84288d1ffffffff,128,0
8418095ffffffff,60,0
84a6307ffffffff,5,0
8436eb1ffffffff,1,0
846361dffffffff,1,0
842b345ffffffff,51,0
847acbdffffffff,26,0
8441343ffffffff,1,0
842a107ffffffff,3165,6
84c9b65ffffffff,10,0
84641d7ffffffff,2,0
8434e43ffffffff,2,0
8495531ffffffff,1,0
8448a67ffffffff,82,0
8449969ffffffff,54,0
8481801ffffffff,26,0
8421939ffffffff,2,0
844cd57ffffffff,7,0
847574dffffffff,17,0
8421619ffffffff,1,0
8427841ffffffff,19,0
842cf49ffffffff,54,0
8410ac7ffffffff,22,0
84768c5ffffffff,1,0
848d0ebffffffff,1,0
8480227ffffffff,1,0
842c567ffffffff,24,0
841ef3bffffffff,130,0
841f015ffffffff,76,0
84696b3ffffffff,1,0
841ee5dffffffff,146,0
8444b11ffffffff,102,0
84a7701ffffffff,1,0
8443ac3ffffffff,18,0
841e8bbffffffff,93,0
842c221ffffffff,21,0
8444089ffffffff,16,0
8438e5dffffffff,4,0
8458e83ffffffff,5,0
842853dffffffff,1,0
842b237ffffffff,27,0
84059d5ffffffff,2,0
842a045ffffffff,22,0
843d897ffffffff,30,0
8426047ffffffff,85,0
84464e1ffffffff,5,0
8425467ffffffff,2,0
84a8865ffffffff,16,0
843cd0bffffffff,5,0
848f425ffffffff,4,0
841f135ffffffff,306,0
8460f43ffffffff,1,0
848774dffffffff,1,0
840e6c5ffffffff,4,0
843973bffffffff,129,0
842cb57ffffffff,9,0
84c2249ffffffff,1,0
843574bffffffff,3,0
84a5885ffffffff,1,0
8465b5dffffffff,55,0
849d0e3ffffffff,15,0
84a5b61ffffffff,8,0
84120bbffffffff,10,0
841f2cbffffffff,79,0
84ba4c1ffffffff,1,0
842cd03ffffffff,1,0
841ef01ffffffff,155,0
841f025ffffffff,120,0
841b591ffffffff,1,0
841f249ffffffff,40,0
84441d9ffffffff,105,0
84815b1ffffffff,4,0
84ce911ffffffff,7,0
846752bffffffff,3,0
844256bffffffff,3,0
840e2a9ffffffff,2,0
84136d9ffffffff,1,0
84a89c1ffffffff,9,0
847a247ffffffff,1,0
84111d3ffffffff,42,0
8464d93ffffffff,1,0
842e631ffffffff,74,0
8460e9bffffffff,1,0
845f4c1ffffffff,1,0
840f429ffffffff,4,0
8419aa9ffffffff,12,0
8407467ffffffff,21,0
842aaabffffffff,1506,0
8470897ffffffff,1,0
8432523ffffffff,3,0
8418f5bffffffff,5,0
84a5465ffffffff,1,0
8441505ffffffff,100,0
84342b1ffffffff,2,0
842b453ffffffff,1,0
842973bffffffff,4,0
845f4a3ffffffff,2,0
842f0adffffffff,1,0
84108cdffffffff,4,0
845f4e1ffffffff,2,0
845edbbffffffff,1,0
846794dffffffff,7,0
840e94bffffffff,1,0
84385a5ffffffff,1,0
841a2a9ffffffff,18,0
8429a63ffffffff,710,0
8460aa9ffffffff,117,0
8458c69ffffffff,4,0
84a80c5ffffffff,5,0
84274d7ffffffff,440,1
842806bffffffff,41,0
8445029ffffffff,12,0
841aaadffffffff,6,0
849d19bffffffff,1,0
848a31bffffffff,3,0
84992ddffffffff,1,0
84da915ffffffff,7,0
8411081ffffffff,7,0
843f00bffffffff,18,0
8422d87ffffffff,3,0
848f2e5ffffffff,2,0
8426ce5ffffffff,318,9
842a033ffffffff,19,0
846822bffffffff,1,0
8426889ffffffff,485,2
844243dffffffff,32,0
84c30a1ffffffff,1,0
842084bffffffff,6,0
842e067ffffffff,55,0
846012dffffffff,74,0
8426a21ffffffff,93,0
84a8f35ffffffff,19,0
842b285ffffffff,44,0
841825bffffffff,63,0
84270bdffffffff,21,0
840e75bffffffff,20,0
841181bffffffff,225,29
8412ad9ffffffff,13,0
8430eb9ffffffff,28,0
84265a5ffffffff,197,0
8480b03ffffffff,2,0
8426b69ffffffff,107,0
846798bffffffff,1,0
8425553ffffffff,8,0
84185adffffffff,5,0
844cee5ffffffff,243,0
846aea1ffffffff,1,0
843f32dffffffff,15,0
8438f4dffffffff,4,0
848d76bffffffff,1,0
8443707ffffffff,1,0
842041dffffffff,1,0
8478a45ffffffff,1,0
8428437ffffffff,1,0
842ad27ffffffff,297,0
8443ae3ffffffff,155,0
84100e5ffffffff,3,0
846d6edffffffff,41,0
84a6f0bffffffff,1,0
84274cdffffffff,115,0
84a8117ffffffff,149,0
8422935ffffffff,3,0
8448cd9ffffffff,459,0
84675abffffffff,12,0
84ac827ffffffff,1,0
84a8eadffffffff,3,0
84184edffffffff,185,0
84650b3ffffffff,10,0
840ba2bffffffff,4,0
843f2d1ffffffff,99,0
849f681ffffffff,2,0
844dac7ffffffff,5,0
84b8497ffffffff,4,0
846818bffffffff,1,0
8461735ffffffff,2,0
8412347ffffffff,1,0
84270e7ffffffff,28,0
842b899ffffffff,317,0
8434ac1ffffffff,1,0
84bcc61ffffffff,10,0
8424a65ffffffff,2,0
8410d35ffffffff,2,0
843cc43ffffffff,8,0
8427a87ffffffff,28,0
84422d9ffffffff,3,0
842ef49ffffffff,2,0
844168dffffffff,20,0
8426db1ffffffff,178,0
8451447ffffffff,2,0
847ad97ffffffff,1,0
840c965ffffffff,3,0
84a82a1ffffffff,5,0
84609ebffffffff,20,0
844b099ffffffff,1,0
8451661ffffffff,1,0
84295e5ffffffff,4,0
84bef3bffffffff,3,0
843906bffffffff,166,0
8420231ffffffff,26,0
84356c7ffffffff,32,0
840895bffffffff,71,0
84a88bdffffffff,10,0
84421c9ffffffff,6,0
8430d05ffffffff,22,0
8447217ffffffff,1,0
8439643ffffffff,227,0
846d75dffffffff,73,0
842ac61ffffffff,3,0
841b03dffffffff,1,0
8481769ffffffff,5,0
84688c7ffffffff,2,0
84585d1ffffffff,1,0
84368a9ffffffff,3,0
842858dffffffff,1,0
841a82dffffffff,5,0
8475a89ffffffff,1,0
8426569ffffffff,340,0
8426045ffffffff,94,0
841f903ffffffff,305,0
8427a69ffffffff,25,0
841873bffffffff,22,0
848c35dffffffff,4,0
84818d7ffffffff,7,0
843da49ffffffff,3,0
843762dffffffff,1,0
84095b5ffffffff,36,0
8441637ffffffff,59,0
842a221ffffffff,17,0
848b421ffffffff,6,0
846d62dffffffff,41,0
844762bffffffff,1,0
84be1ddffffffff,5,0
844d8c1ffffffff,2,0
848c825ffffffff,4,0
84a2457ffffffff,2,0
840f651ffffffff,1,0
843c1d7ffffffff,1,0
8419a15ffffffff,2,0
8448c57ffffffff,202,0
842ad09ffffffff,387,0
8439ae9ffffffff,33,0
841ef49ffffffff,101,0
84b46d9ffffffff,1,0
84451b7ffffffff,23,0
84642e7ffffffff,4,0
8430145ffffffff,62,0
844cddbffffffff,8,0
8426e5bffffffff,332,0
844ba49ffffffff,26,0
8448ea7ffffffff,22,0
8420223ffffffff,2,0
846d6e7ffffffff,8,0
84281c9ffffffff,19,0
840f895ffffffff,1,0
8480251ffffffff,1,0
84088a5ffffffff,12,0
8461817ffffffff,10,0
84661c7ffffffff,21,0
848349bffffffff,1,0
8434a2bffffffff,1,0
84400b7ffffffff,8,0
842acddffffffff,1,0
840ecb3ffffffff,2,0
84bf167ffffffff,2,0
8448cd3ffffffff,366,0
8495837ffffffff,3,0
8474c19ffffffff,1,0
84382a1ffffffff,6,0
844f18bffffffff,2,0
84be725ffffffff,106,0
84198d7ffffffff,1,0
8412dedffffffff,91,0
8426e69ffffffff,177,0
842adc7ffffffff,26,0
841d695ffffffff,15,0
84131d9ffffffff,1,0
844ca87ffffffff,42,0
841ec95ffffffff,220,16
840e4ddffffffff,6,0
8408a0bffffffff,4,0
842149dffffffff,8,0
8475a85ffffffff,5,0
84a71c1ffffffff,4,0
8427427ffffffff,83,0
8410d6dffffffff,13,0
84b25bdffffffff,2,0
841f2c1ffffffff,89,0
842f03bffffffff,1,0
842a913ffffffff,176,0
8416cb7ffffffff,1,0
846a721ffffffff,11,0
84282b5ffffffff,15,0
8438debffffffff,3,0
844ce9bffffffff,51,0
842309dffffffff,2,0
8407459ffffffff,15,0
84a8337ffffffff,82,0
841062dffffffff,1,0
8464769ffffffff,18,0
846150dffffffff,1,0
8456291ffffffff,1,0
