hex,count_good_aircraft,count_bad_aircraft
8444437ffffffff,122,0
841a1edffffffff,1,0
846b323ffffffff,3,0
840ecb3ffffffff,2,0
8469b51ffffffff,18,0
84656c7ffffffff,1,0
844b163ffffffff,20,0
8426611ffffffff,657,1
844353dffffffff,2,0
844bb31ffffffff,44,0
8472423ffffffff,1,0
84650b7ffffffff,2,0
8468729ffffffff,1,0
84bb50dffffffff,106,2
84b9a57ffffffff,16,0
8426721ffffffff,199,0
843d9d3ffffffff,9,0
8426405ffffffff,374,1
840cc43ffffffff,14,0
84be18bffffffff,74,0
848c8c5ffffffff,16,0
8456cd3ffffffff,1,0
841e019ffffffff,101,0
84318d3ffffffff,71,0
844d0e7ffffffff,2,0
840b75bffffffff,1,0
84be9c1ffffffff,1,0
84545bdffffffff,4,0
84952c3ffffffff,2,0
8449947ffffffff,69,0
846451dffffffff,4,0
84c2d43ffffffff,3,0
849c693ffffffff,7,0
848ca01ffffffff,3,0
844cd31ffffffff,9,0
84848dbffffffff,1,0
840e285ffffffff,8,0
842893bffffffff,75,0
84c2cc1ffffffff,4,0
843a1ebffffffff,1,0
841a947ffffffff,2,0
8494201ffffffff,3,0
848a1d9ffffffff,2,0
8447b43ffffffff,1,0
8464dedffffffff,3,0
843b58bffffffff,1,0
849c617ffffffff,2,0
84386adffffffff,34,0
841eac7ffffffff,92,0
844ccebffffffff,6,0
8484009ffffffff,1,0
8424c81ffffffff,1,0
8412adbffffffff,17,0
8444cbbffffffff,409,0
842fa61ffffffff,3,0
8411143ffffffff,5,0
841f69bffffffff,3,0
844db61ffffffff,1,0
8412d6dffffffff,14,0
8412e53ffffffff,28,0
8427b01ffffffff,29,0
842b31bffffffff,26,0
840b127ffffffff,1,0
8422e53ffffffff,1,0
84692ebffffffff,5,0
84c3643ffffffff,2,0
848da05ffffffff,1,0
8412c23ffffffff,47,0
8460001ffffffff,6,0
8465ad9ffffffff,5,0
8435acbffffffff,1,0
842e2e5ffffffff,40,0
848baa3ffffffff,8,0
841f811ffffffff,304,0
841c055ffffffff,3,0
8419245ffffffff,15,0
840da85ffffffff,1,0
845f581ffffffff,17,0
8460c89ffffffff,2,0
840c993ffffffff,32,0
84811b3ffffffff,5,0
848ca51ffffffff,15,0
84185c7ffffffff,7,0
8404aedffffffff,1,0
841f355ffffffff,39,0
8406639ffffffff,5,0
842c417ffffffff,4,0
841ce37ffffffff,1,0
842b323ffffffff,40,0
848f43dffffffff,16,0
84bcd49ffffffff,1,0
8409827ffffffff,35,0
8412c97ffffffff,16,0
842a135ffffffff,1318,1
844bb17ffffffff,37,0
8468647ffffffff,19,0
8456d9bffffffff,2,0
841d4b3ffffffff,1,0
847fb67ffffffff,1,0
84a8e6bffffffff,15,0
8401267ffffffff,5,0
841ec49ffffffff,173,0
843da27ffffffff,87,0
8469841ffffffff,6,0
8449869ffffffff,23,0
8444151ffffffff,1,0
841b5cbffffffff,1,0
842e919ffffffff,1,0
842c959ffffffff,9,0
8465b55ffffffff,125,0
8410089ffffffff,14,0
84429e9ffffffff,4,0
846d309ffffffff,5,0
84a901bffffffff,11,0
8408c39ffffffff,3,0
8411a03ffffffff,26,3
8437585ffffffff,2,0
8427a2dffffffff,18,0
841b369ffffffff,2,0
841f233ffffffff,125,0
844256bffffffff,2,0
84b8443ffffffff,2,0
8464431ffffffff,1,0
84b8aedffffffff,3,0
848cdedffffffff,6,0
841fb5dffffffff,622,0
8420189ffffffff,20,0
842a1adffffffff,52,1
8448c5bffffffff,272,0
845f5ebffffffff,15,0
841a21bffffffff,1,0
84095d1ffffffff,1,0
841f8b5ffffffff,249,0
8426f63ffffffff,362,0
842b367ffffffff,11,0
8458e01ffffffff,2,0
843404dffffffff,2,0
846096dffffffff,24,0
84bea45ffffffff,1,0
84676a3ffffffff,7,0
8428c17ffffffff,5,0
841f89dffffffff,319,0
842799bffffffff,45,0
84ce901ffffffff,1,0
8455209ffffffff,9,0
848a9c3ffffffff,3,0
843835bffffffff,12,0
8429567ffffffff,37,0
8428d39ffffffff,22,0
8410763ffffffff,8,0
8460325ffffffff,9,0
84a615dffffffff,1,0
8435809ffffffff,1,0
845d5ddffffffff,1,0
8412c9bffffffff,16,0
84a8e09ffffffff,4,0
842c2a3ffffffff,61,0
841f893ffffffff,208,0
84652c7ffffffff,23,0
848d86bffffffff,24,0
84beb19ffffffff,2,0
8412f15ffffffff,4,0
8458e39ffffffff,2,0
847a2c7ffffffff,1,0
843fb6dffffffff,2,0
842b13dffffffff,23,0
8412db3ffffffff,165,0
84bf8a3ffffffff,1,0
841db47ffffffff,1,0
8481421ffffffff,10,0
8466b4dffffffff,23,0
840b067ffffffff,3,0
848aac3ffffffff,2,0
848e755ffffffff,18,0
8435689ffffffff,30,0
847a62dffffffff,3,0
844ccc7ffffffff,2,0
84bccc5ffffffff,1,0
840f841ffffffff,1,0
843b9e9ffffffff,1,0
84352b9ffffffff,1,0
8464a59ffffffff,2,0
84324a9ffffffff,6,0
84354adffffffff,1,0
843459bffffffff,1,0
847a443ffffffff,11,0
8430c13ffffffff,9,0
849aeb9ffffffff,1,0
84421c1ffffffff,17,0
846942dffffffff,7,0
846183dffffffff,8,0
8449925ffffffff,43,0
8412d8dffffffff,33,0
8443a2bffffffff,1,0
841eb13ffffffff,110,0
848f293ffffffff,3,0
8456d2dffffffff,1,0
842da55ffffffff,17,4
841ec27ffffffff,150,0
8426831ffffffff,372,0
840396dffffffff,1,0
847a603ffffffff,11,0
8428357ffffffff,47,0
8428115ffffffff,109,0
8458f39ffffffff,3,0
843f263ffffffff,14,0
84a80dbffffffff,2,0
848d405ffffffff,1,0
8409047ffffffff,2,0
84c30a9ffffffff,1,0
842990dffffffff,338,0
840c841ffffffff,6,0
84c2cc3ffffffff,5,0
8413159ffffffff,1,0
8458d9bffffffff,1,0
844411bffffffff,18,0
841e24dffffffff,106,0
8457893ffffffff,1,0
842e24bffffffff,1,0
84390dbffffffff,216,0
84a91b3ffffffff,22,0
847182dffffffff,1,0
84beb55ffffffff,3,0
8480033ffffffff,8,0
8481649ffffffff,5,0
844576dffffffff,8,0
84812e1ffffffff,8,0
84b2ca5ffffffff,4,0
84699e3ffffffff,4,0
84279b5ffffffff,38,0
8414f39ffffffff,2,0
841a435ffffffff,3,0
843401dffffffff,5,0
8424c29ffffffff,2,0
843a0bbffffffff,2,0
84430d7ffffffff,7,0
8475507ffffffff,4,0
846155bffffffff,3,0
844a253ffffffff,3,0
84589bbffffffff,1,0
846d661ffffffff,3,0
8466e65ffffffff,22,0
8481653ffffffff,3,0
840c9bdffffffff,5,0
8488143ffffffff,1,0
840c9bbffffffff,19,0
8479a53ffffffff,1,0
843402bffffffff,6,0
84095b9ffffffff,11,0
848d60dffffffff,2,0
844c2e5ffffffff,1,0
8494eb1ffffffff,1,0
84b24bdffffffff,5,0
8436c2bffffffff,3,0
8444b37ffffffff,19,0
8424a2bffffffff,2,0
8470953ffffffff,1,0
84bee47ffffffff,70,0
841398bffffffff,1,0
843411bffffffff,2,0
842a231ffffffff,20,0
8443aa9ffffffff,124,0
844b355ffffffff,20,1
8448939ffffffff,176,0
841e089ffffffff,75,0
84120bbffffffff,8,0
84268d1ffffffff,430,0
840ecc1ffffffff,4,0
843b1cdffffffff,1,0
843993bffffffff,19,0
8448ed3ffffffff,4,0
8410517ffffffff,10,0
843b1d1ffffffff,2,0
842b729ffffffff,3,0
846970bffffffff,2,0
8435595ffffffff,1,0
8465a03ffffffff,1,0
8441563ffffffff,8,0
843928dffffffff,32,0
8450d5dffffffff,1,0
84bee3dffffffff,28,0
843c9ddffffffff,18,0
84be533ffffffff,23,0
8482c45ffffffff,1,0
84814a1ffffffff,2,0
848c951ffffffff,2,0
8442e31ffffffff,18,0
8418269ffffffff,50,0
8434597ffffffff,3,0
8469485ffffffff,18,0
848ba9bffffffff,6,0
84134c5ffffffff,2,0
84bb42dffffffff,6,0
842693dffffffff,159,0
844c1a3ffffffff,34,0
8434833ffffffff,1,0
848b1b7ffffffff,4,0
8411a8dffffffff,44,0
842191bffffffff,11,0
843560bffffffff,8,0
848c4b3ffffffff,1,0
8455a4bffffffff,15,0
8432099ffffffff,1,0
842c237ffffffff,9,0
848bac5ffffffff,6,0
84a4b15ffffffff,1,0
843b809ffffffff,2,0
84ac913ffffffff,1,0
8423aabffffffff,2,0
848b185ffffffff,1,0
8454a5dffffffff,2,0
848f739ffffffff,2,0
84291e9ffffffff,5,0
84516b3ffffffff,1,0
841295bffffffff,18,0
84da851ffffffff,3,0
843d86dffffffff,12,0
841d8dbffffffff,1,0
84695e7ffffffff,25,0
84444b5ffffffff,517,0
84214c5ffffffff,5,0
842c94bffffffff,1,0
845c1e5ffffffff,1,0
845d5d5ffffffff,2,0
844b325ffffffff,21,0
8435851ffffffff,1,0
8439a3bffffffff,8,0
8434105ffffffff,7,0
84282ebffffffff,30,0
8468b2dffffffff,8,0
84426b7ffffffff,3,0
84064b9ffffffff,2,0
8434209ffffffff,6,0
84885a9ffffffff,1,0
84a7137ffffffff,38,0
848686dffffffff,2,0
84819d1ffffffff,1,0
840f809ffffffff,1,0
8412ecbffffffff,41,0
846ab5bffffffff,1,0
84b84d1ffffffff,5,0
8431831ffffffff,24,0
8414f01ffffffff,3,0
842a503ffffffff,1,0
8447b5dffffffff,1,0
848b42bffffffff,4,0
844c889ffffffff,7,0
849d0b7ffffffff,27,0
848b849ffffffff,6,0
841ce8dffffffff,1,0
848badbffffffff,2,0
8429011ffffffff,22,0
84bcc67ffffffff,7,0
84a74e5ffffffff,1,0
8448f35ffffffff,255,0
8466015ffffffff,38,0
84191ebffffffff,5,0
845ee01ffffffff,2,0
84128d7ffffffff,7,0
8442119ffffffff,19,0
84376edffffffff,1,0
8466021ffffffff,31,0
84692a5ffffffff,12,0
84b9aa3ffffffff,2,0
848b181ffffffff,1,0
842a53dffffffff,1,0
8420cb5ffffffff,1,0
841fa47ffffffff,683,0
8445913ffffffff,18,0
8443a05ffffffff,1,0
8442245ffffffff,1,0
84bced7ffffffff,10,0
845ec51ffffffff,1,0
8470de9ffffffff,1,0
842ca5bffffffff,44,11
84504a3ffffffff,6,0
843b287ffffffff,1,0
842d80dffffffff,5,7
8416e05ffffffff,16,0
8442711ffffffff,1,0
847b5bbffffffff,3,0
8466445ffffffff,1,0
8443139ffffffff,58,0
8458ec9ffffffff,2,0
842d33dffffffff,40,4
8458c89ffffffff,1,0
844425dffffffff,15,0
84a22cdffffffff,1,0
84366bbffffffff,2,0
8434659ffffffff,4,0
843f485ffffffff,107,4
841f285ffffffff,68,0
8449b65ffffffff,1,0
8458f67ffffffff,1,0
84bf0a5ffffffff,1,0
841ea93ffffffff,175,0
8409b01ffffffff,7,0
843f6ebffffffff,53,0
848bb0bffffffff,3,0
8448f2dffffffff,18,0
8478b11ffffffff,1,0
84a51b9ffffffff,1,0
8458823ffffffff,12,0
84799cbffffffff,1,0
8459555ffffffff,2,0
842ce53ffffffff,17,0
84698d7ffffffff,7,0
844d6d9ffffffff,1,0
8442e47ffffffff,6,0
848da83ffffffff,2,0
849570dffffffff,1,0
84111a5ffffffff,13,0
8483467ffffffff,1,0
841ad85ffffffff,1,0
842b88bffffffff,88,0
840b85dffffffff,10,0
849bad3ffffffff,1,0
8439567ffffffff,112,0
8457b5bffffffff,1,0
84678edffffffff,13,0
8444717ffffffff,266,0
842cd6bffffffff,10,0
84bcd61ffffffff,1,0
841cdebffffffff,1,0
8426367ffffffff,60,0
844cf5dffffffff,44,0
841cd6bffffffff,2,0
84bc1b3ffffffff,13,0
840ed5bffffffff,2,0
842611bffffffff,105,0
8481301ffffffff,44,0
84b2d5dffffffff,2,0
84280adffffffff,54,0
840f629ffffffff,6,0
8463133ffffffff,1,0
8450533ffffffff,1,0
84488abffffffff,206,0
841050dffffffff,2,0
841f147ffffffff,90,0
8428903ffffffff,63,1
841f81dffffffff,195,0
8464169ffffffff,14,0
842703bffffffff,58,0
841f841ffffffff,116,0
8434637ffffffff,9,0
841a755ffffffff,3,0
8419651ffffffff,27,0
845cf63ffffffff,1,0
842633bffffffff,56,0
848cf05ffffffff,5,0
844cc95ffffffff,1,0
8429539ffffffff,7,0
8434259ffffffff,3,0
8409817ffffffff,29,0
844195bffffffff,9,0
8449a9bffffffff,1,0
84c22dbffffffff,8,0
8417493ffffffff,1,0
8410cb9ffffffff,2,0
842781dffffffff,17,0
84444bbffffffff,306,0
8475021ffffffff,2,0
849b963ffffffff,1,0
844240dffffffff,1,0
8429151ffffffff,36,0
84a96d1ffffffff,2,0
84ceacdffffffff,1,0
8428135ffffffff,154,0
8421561ffffffff,2,0
845768bffffffff,1,0
8488e9dffffffff,1,0
842ce59ffffffff,57,0
84120ddffffffff,1,0
846502dffffffff,44,0
8497639ffffffff,2,0
842d335ffffffff,31,4
843ba45ffffffff,2,0
8439947ffffffff,9,0
84324bbffffffff,7,0
8418c39ffffffff,2,0
84c3757ffffffff,2,0
8434151ffffffff,4,0
84b315dffffffff,2,0
8419187ffffffff,1,0
84be5adffffffff,9,0
8448e55ffffffff,50,0
842b029ffffffff,20,0
84da853ffffffff,11,0
847c54bffffffff,4,0
8473b59ffffffff,1,0
840b029ffffffff,15,0
84398d9ffffffff,9,0
842b63bffffffff,2,0
846998bffffffff,2,0
841120dffffffff,14,0
8435303ffffffff,1,0
8410c39ffffffff,1,0
8418811ffffffff,4,0
84ad317ffffffff,2,0
8443535ffffffff,1,0
841d80bffffffff,2,0
8486433ffffffff,1,0
8436625ffffffff,3,0
841e51dffffffff,22,0
8441a09ffffffff,166,0
843aee1ffffffff,1,0
8445a6bffffffff,4,0
84a71e1ffffffff,9,0
840ca8bffffffff,2,0
843b553ffffffff,1,0
842aa2dffffffff,369,0
84952dbffffffff,5,0
8441019ffffffff,43,0
8416cc1ffffffff,1,0
8434debffffffff,1,0
8408985ffffffff,48,0
84188d7ffffffff,4,0
849c619ffffffff,2,0
845c465ffffffff,1,0
840930dffffffff,1,0
848a957ffffffff,8,0
8454e27ffffffff,4,0
8482339ffffffff,2,0
848163dffffffff,4,0
8466e39ffffffff,5,0
843ce15ffffffff,16,0
8457769ffffffff,1,0
8499ab7ffffffff,1,0
843c89bffffffff,3,0
8448035ffffffff,5,0
840668bffffffff,1,0
841aad9ffffffff,12,0
8428057ffffffff,11,0
840c50dffffffff,24,0
840cc4bffffffff,13,0
84364c1ffffffff,1,0
84101b9ffffffff,11,0
8473a55ffffffff,1,0
84121d3ffffffff,17,0
8439067ffffffff,150,0
84329cdffffffff,1,0
84999a5ffffffff,1,0
84a7139ffffffff,32,0
84c30d1ffffffff,6,0
8419839ffffffff,1,0
8430f45ffffffff,33,0
8453ad1ffffffff,8,0
840ba21ffffffff,22,0
8445649ffffffff,4,0
84266c3ffffffff,505,0
843c9e7ffffffff,13,0
849f2c7ffffffff,1,0
84800b9ffffffff,1,0
8442d15ffffffff,19,0
84a89d7ffffffff,93,0
8494ce1ffffffff,7,0
84186abffffffff,115,0
841ec87ffffffff,85,0
840a967ffffffff,14,0
8438c43ffffffff,11,0
8475187ffffffff,16,0
841ea33ffffffff,80,0
8468a05ffffffff,12,0
8426549ffffffff,239,0
846a2bbffffffff,1,0
8418619ffffffff,184,0
8495a5dffffffff,18,0
84416edffffffff,28,0
845f587ffffffff,9,0
842d043ffffffff,198,0
8427a63ffffffff,78,0
840c521ffffffff,18,0
8494c97ffffffff,6,0
845e535ffffffff,7,0
84124a7ffffffff,33,0
84258a1ffffffff,1,0
8409b0bffffffff,3,0
84beb1bffffffff,3,0
84c344dffffffff,4,0
848d30bffffffff,1,0
8429ae1ffffffff,37,0
8422db1ffffffff,11,0
841b865ffffffff,13,0
8430e35ffffffff,163,0
843b885ffffffff,1,0
84555b5ffffffff,2,0
842ba43ffffffff,5,0
844ad37ffffffff,1,0
84111ddffffffff,28,0
84800a7ffffffff,1,0
8441a63ffffffff,166,0
8438435ffffffff,1,0
849d593ffffffff,5,0
841ac37ffffffff,2,0
8428329ffffffff,520,0
847ade3ffffffff,2,0
8436f19ffffffff,3,0
8442319ffffffff,45,0
845c313ffffffff,1,0
84105c7ffffffff,1,0
848c5b1ffffffff,1,0
848d991ffffffff,2,0
8427149ffffffff,18,0
8450057ffffffff,1,0
8418d17ffffffff,1,0
