hex,count_good_aircraft,count_bad_aircraft
842f5d7ffffffff,138,0
842c8d9ffffffff,4,0
84416c9ffffffff,16,0
842a9adffffffff,447,0
84291d5ffffffff,1,0
8418dc3ffffffff,2,0
8424ce3ffffffff,1,0
844521bffffffff,17,0
8432a07ffffffff,3,0
840fa35ffffffff,1,0
84a5857ffffffff,1,0
841ec3dffffffff,154,0
8484f2dffffffff,1,0
84458b3ffffffff,65,0
8421667ffffffff,7,0
84bc52dffffffff,6,0
845ea33ffffffff,1,0
84b910bffffffff,34,0
843a25bffffffff,1,0
8427a81ffffffff,35,0
8444031ffffffff,35,0
842ad13ffffffff,18,0
84566b7ffffffff,1,0
8441645ffffffff,21,0
8406d13ffffffff,1,0
842b1d9ffffffff,94,0
847a4e9ffffffff,1,0
8412ee7ffffffff,50,0
8411293ffffffff,6,0
8427031ffffffff,84,0
849d599ffffffff,4,0
843caa7ffffffff,1,0
8464685ffffffff,1,0
8444abbffffffff,506,0
840cecdffffffff,16,0
8446699ffffffff,8,0
8418493ffffffff,111,0
840ca3bffffffff,1,0
843cf23ffffffff,106,0
843b29dffffffff,1,0
84be029ffffffff,4,0
842d0b7ffffffff,2,0
8465357ffffffff,113,0
842524dffffffff,5,0
842e63dffffffff,47,0
8428a11ffffffff,46,0
842ea9dffffffff,2,0
84a8865ffffffff,17,0
841b46bffffffff,6,0
8439b51ffffffff,11,0
84412e1ffffffff,1,0
842bab3ffffffff,140,0
842611dffffffff,92,0
84498e9ffffffff,30,0
848c915ffffffff,4,0
848db3dffffffff,3,0
845cd0dffffffff,1,0
84489a7ffffffff,368,0
8418331ffffffff,37,0
846723bffffffff,2,0
843b36dffffffff,1,0
844ce31ffffffff,122,0
8495aabffffffff,2,0
841802dffffffff,118,0
8462149ffffffff,2,0
846a595ffffffff,11,0
8469a3dffffffff,14,0
8410edbffffffff,1,0
84a85b1ffffffff,18,0
842a9e9ffffffff,206,0
8467615ffffffff,6,0
843d96dffffffff,9,0
84be0d1ffffffff,121,0
8426839ffffffff,279,0
8443045ffffffff,15,0
848eec9ffffffff,3,0
84111bbffffffff,64,0
844205bffffffff,42,0
84411b3ffffffff,11,0
84b86e3ffffffff,1,0
84ad301ffffffff,1,0
8426469ffffffff,300,0
84488d7ffffffff,23,0
842a361ffffffff,129,0
84298edffffffff,232,0
842c2e7ffffffff,174,0
842adc5ffffffff,20,0
8458801ffffffff,8,0
84a35cdffffffff,1,0
8467521ffffffff,2,0
8441085ffffffff,102,0
84818a5ffffffff,11,0
842af5dffffffff,9,0
84bf535ffffffff,1,0
84125c5ffffffff,3,0
8410525ffffffff,21,0
842ab1dffffffff,459,0
84676b5ffffffff,10,0
841935bffffffff,18,0
8464f65ffffffff,4,0
8468065ffffffff,1,0
842a31bffffffff,71,0
843254dffffffff,2,0
8426915ffffffff,176,0
842a95bffffffff,487,0
8443959ffffffff,1,0
848c24dffffffff,1,0
84262bdffffffff,307,0
849c649ffffffff,2,0
848a1edffffffff,1,0
8464b05ffffffff,2,0
848bae3ffffffff,6,0
84685e7ffffffff,3,0
84392abffffffff,137,0
84296cdffffffff,2,0
8428527ffffffff,16,0
842badbffffffff,161,0
844573dffffffff,40,0
84ceaa5ffffffff,1,0
846d2d1ffffffff,15,0
840b867ffffffff,25,0
8429461ffffffff,26,0
841074dffffffff,1,0
84952d7ffffffff,1,0
8464267ffffffff,12,0
848d805ffffffff,28,0
84462cdffffffff,1,0
846a51dffffffff,1,0
846d629ffffffff,25,0
844ce27ffffffff,68,0
841f6bdffffffff,2,0
8463611ffffffff,9,0
8412869ffffffff,11,0
8428e33ffffffff,3,0
846d6a1ffffffff,5,0
84a9501ffffffff,1,0
842b8a3ffffffff,466,0
8428501ffffffff,3,0
8429649ffffffff,5,0
8453293ffffffff,68,0
8461457ffffffff,6,0
841fae9ffffffff,839,0
8410cb1ffffffff,15,0
8456dc9ffffffff,4,0
8414c19ffffffff,11,0
843a113ffffffff,1,0
841f0cbffffffff,60,0
8481837ffffffff,11,0
8447925ffffffff,1,0
8450d9bffffffff,17,0
846759bffffffff,2,0
8445a8dffffffff,23,0
8445a37ffffffff,13,0
8402319ffffffff,1,0
842f485ffffffff,23,0
84678e9ffffffff,6,0
844cc3dffffffff,2,0
843ba0bffffffff,1,0
8480181ffffffff,3,0
84122a3ffffffff,4,0
8408ca9ffffffff,1,0
8409aedffffffff,7,0
8464e91ffffffff,1,0
848e33bffffffff,2,0
841995bffffffff,26,0
843b715ffffffff,1,0
840f013ffffffff,1,0
842d343ffffffff,281,1
842e6adffffffff,106,0
84956b7ffffffff,2,0
8426b0dffffffff,98,0
842761dffffffff,40,0
8427663ffffffff,24,0
8411345ffffffff,25,0
84a973dffffffff,9,0
840ba09ffffffff,2,0
8495425ffffffff,1,0
8468b05ffffffff,6,0
843f223ffffffff,6,0
84425c3ffffffff,87,0
84a71b9ffffffff,5,0
8458f35ffffffff,2,0
847d6c1ffffffff,2,0
8426a81ffffffff,211,0
8455209ffffffff,4,0
8410401ffffffff,3,0
8439825ffffffff,6,0
84398c1ffffffff,17,0
8407457ffffffff,43,0
844a337ffffffff,4,0
8448dadffffffff,247,0
8449963ffffffff,71,0
842656dffffffff,404,0
849d663ffffffff,17,0
843515dffffffff,5,0
842809dffffffff,7,0
8450e3bffffffff,1,0
842a765ffffffff,1,0
8427283ffffffff,12,0
842ee6dffffffff,1,0
8410019ffffffff,21,0
843ae01ffffffff,1,0
843f60bffffffff,93,0
844cf17ffffffff,24,0
8466b29ffffffff,8,0
844c851ffffffff,69,0
8410d03ffffffff,7,0
8425451ffffffff,2,0
844f805ffffffff,1,0
8467919ffffffff,1,0
84280d3ffffffff,9,0
8408d1dffffffff,18,0
8461553ffffffff,7,0
84c5803ffffffff,1,0
84351edffffffff,8,0
843f12bffffffff,4,0
84a5acbffffffff,2,0
843ad33ffffffff,2,0
842609bffffffff,253,0
846185bffffffff,5,0
84125b5ffffffff,37,0
842c527ffffffff,38,0
84be6a9ffffffff,31,0
846a465ffffffff,2,0
84bacebffffffff,1,0
8450ed5ffffffff,1,0
848ad21ffffffff,1,0
84ad353ffffffff,1,0
841edb5ffffffff,171,0
842a0e1ffffffff,11,0
8402499ffffffff,3,0
840cd29ffffffff,1,0
842f803ffffffff,1,0
841b139ffffffff,7,0
848ad11ffffffff,4,0
8416111ffffffff,1,0
842da53ffffffff,3,2
8444339ffffffff,32,0
841c1ebffffffff,2,0
84954e7ffffffff,1,0
84da947ffffffff,28,0
8450c09ffffffff,1,0
842bb4bffffffff,20,0
84b5545ffffffff,1,0
842544dffffffff,7,0
84b9a99ffffffff,5,0
8410e05ffffffff,19,0
8442039ffffffff,21,0
84649c5ffffffff,4,0
8444d69ffffffff,1,0
842f5d1ffffffff,33,0
845d111ffffffff,3,0
8439b0bffffffff,33,0
843ee93ffffffff,7,0
849d249ffffffff,4,0
8428e35ffffffff,24,0
84661a5ffffffff,9,0
84b35a1ffffffff,5,0
843d86bffffffff,93,0
84b21a7ffffffff,4,0
84089ebffffffff,15,0
841b4e5ffffffff,3,0
8445313ffffffff,16,0
841266bffffffff,3,0
849d643ffffffff,9,0
8440f47ffffffff,61,0
8422eb1ffffffff,1,0
849d531ffffffff,1,0
848a343ffffffff,3,0
842d4b9ffffffff,1,0
84262d7ffffffff,209,0
843f429ffffffff,50,0
8442d29ffffffff,23,0
8402b03ffffffff,2,0
8445547ffffffff,21,0
84b8433ffffffff,1,0
843823bffffffff,12,0
848162dffffffff,2,0
848a0e9ffffffff,8,0
8424d0dffffffff,2,0
842c8e9ffffffff,7,0
84258ebffffffff,1,0
8436521ffffffff,2,0
844cb35ffffffff,16,0
84bf4b9ffffffff,29,0
8482e53ffffffff,1,0
84699d9ffffffff,15,0
841280bffffffff,10,0
8411087ffffffff,20,0
8412d9dffffffff,25,0
84bccedffffffff,2,0
84be523ffffffff,18,0
8418713ffffffff,180,0
849d509ffffffff,4,0
84124b9ffffffff,19,0
848d9e3ffffffff,3,0
8439259ffffffff,33,0
849d0d9ffffffff,12,0
8434b45ffffffff,2,0
848ba95ffffffff,4,0
8426939ffffffff,164,0
843d695ffffffff,1,0
84b9ae1ffffffff,9,0
844b115ffffffff,57,0
8404a47ffffffff,1,0
84b2517ffffffff,4,0
840c5e3ffffffff,4,0
844450bffffffff,193,0
84448d9ffffffff,4,0
846999bffffffff,9,0
841b9cdffffffff,1,0
843d68bffffffff,2,0
841eca3ffffffff,93,0
84698adffffffff,1,0
84de559ffffffff,1,0
843655dffffffff,5,0
84a8e37ffffffff,7,0
843b149ffffffff,1,0
844b689ffffffff,103,0
8450081ffffffff,1,0
8440c57ffffffff,1,0
843aa47ffffffff,1,0
843f72dffffffff,56,0
848b13bffffffff,1,0
846d325ffffffff,6,0
84661a9ffffffff,6,0
8439801ffffffff,32,0
8481813ffffffff,46,0
843904bffffffff,180,0
84194a3ffffffff,363,0
84d8925ffffffff,8,0
8480069ffffffff,4,0
842a099ffffffff,2,0
8439831ffffffff,19,0
84156bbffffffff,3,0
842acd7ffffffff,3,0
8494143ffffffff,3,0
8465a67ffffffff,23,0
8441a85ffffffff,6,0
84112b3ffffffff,5,0
842d563ffffffff,121,0
8476643ffffffff,1,0
841a8e7ffffffff,4,0
8481827ffffffff,1,0
8402dabffffffff,1,0
84b38e3ffffffff,3,0
842992bffffffff,269,0
84690bdffffffff,1,0
8458aedffffffff,5,0
842d94bffffffff,45,1
84bcdc5ffffffff,19,0
84a22d1ffffffff,1,0
84195b5ffffffff,201,1
8419147ffffffff,5,0
84169ebffffffff,1,0
8452d95ffffffff,4,0
841cc2dffffffff,1,0
844acb3ffffffff,1,0
84292ddffffffff,3,0
841d407ffffffff,4,0
8442763ffffffff,8,0
8430e61ffffffff,13,0
84641bdffffffff,2,0
84b8813ffffffff,5,0
84a80c7ffffffff,10,0
84265cdffffffff,215,0
8438759ffffffff,16,0
84498e5ffffffff,38,0
846012dffffffff,80,0
8460947ffffffff,37,0
84430b3ffffffff,57,0
8460b21ffffffff,4,0
84290e3ffffffff,2,0
8432185ffffffff,1,0
844180dffffffff,28,0
842c107ffffffff,6,0
843f5c7ffffffff,53,0
84a7237ffffffff,1,0
8418759ffffffff,170,0
842986bffffffff,2410,0
8418b43ffffffff,26,0
84181cdffffffff,34,0
8410721ffffffff,6,0
842b2e9ffffffff,73,0
84b2c1dffffffff,9,0
84b26d3ffffffff,3,0
84bee97ffffffff,4,0
84489ebffffffff,405,0
848f4e7ffffffff,6,0
844c307ffffffff,1,0
8481513ffffffff,1,0
8434041ffffffff,2,0
84c21ddffffffff,1,0
8442033ffffffff,18,0
8464343ffffffff,6,0
8411563ffffffff,13,0
845e709ffffffff,7,0
8410db3ffffffff,6,0
846b0a7ffffffff,1,0
84be493ffffffff,50,0
841e85dffffffff,169,0
84100e7ffffffff,1,0
840986dffffffff,17,0
844124dffffffff,2,0
84328cbffffffff,1,0
843f519ffffffff,8,0
846d607ffffffff,22,0
8460b6dffffffff,9,0
8422ed9ffffffff,1,0
84271ebffffffff,12,0
841ea2dffffffff,282,0
84a85bdffffffff,17,0
846082bffffffff,6,0
