hex,count_good_aircraft,count_bad_aircraft
8402b03ffffffff,3,0
84a964dffffffff,17,0
848ba53ffffffff,7,0
845e55dffffffff,3,0
84e32c7ffffffff,1,0
84be695ffffffff,16,0
8440509ffffffff,4,0
84c352dffffffff,7,0
840c735ffffffff,193,0
841a08dffffffff,1,0
8439251ffffffff,142,0
84a8841ffffffff,34,0
8415ac5ffffffff,1,0
84acb33ffffffff,2,0
84534e5ffffffff,61,0
8448d81ffffffff,335,0
848b98dffffffff,1,0
84615e5ffffffff,1,0
84ae4d3ffffffff,1,0
8481889ffffffff,3,0
8461047ffffffff,1,0
843f681ffffffff,58,0
84a7a2bffffffff,14,0
8416093ffffffff,4,0
8408337ffffffff,7,0
84374c9ffffffff,1,0
8408191ffffffff,2,0
848baa7ffffffff,12,0
841d457ffffffff,3,0
8439469ffffffff,336,0
843962dffffffff,166,0
8428a09ffffffff,58,0
840c1e3ffffffff,3,0
844985bffffffff,9,0
8412345ffffffff,2,0
84674e1ffffffff,2,0
8428de7ffffffff,26,0
8466abbffffffff,1,0
845d555ffffffff,1,0
8428d4bffffffff,316,0
8449945ffffffff,34,0
8480009ffffffff,3,0
8426583ffffffff,298,0
84798a3ffffffff,2,0
8412c43ffffffff,33,0
8401229ffffffff,4,0
8457a45ffffffff,4,0
844ba47ffffffff,19,0
8495b1bffffffff,2,0
84b8041ffffffff,1,0
840f749ffffffff,3,0
840baebffffffff,2,0
841a869ffffffff,34,0
844a24bffffffff,82,0
840c755ffffffff,2,0
84280d3ffffffff,1,0
840c1bdffffffff,66,0
84812dbffffffff,4,0
84be511ffffffff,11,0
841a501ffffffff,3,0
845d491ffffffff,1,0
843a6bdffffffff,1,0
8421283ffffffff,12,0
84536adffffffff,7,0
8410a61ffffffff,122,0
84956a1ffffffff,2,0
8480753ffffffff,14,0
844554dffffffff,37,0
848f449ffffffff,3,0
84585edffffffff,2,0
841f4d9ffffffff,32,0
84bf411ffffffff,1,0
8444135ffffffff,533,1
847a6cbffffffff,2,0
84230e7ffffffff,2,0
8419053ffffffff,12,0
840e82bffffffff,1,0
84110cbffffffff,7,0
843f633ffffffff,16,0
8419101ffffffff,7,0
843f6b5ffffffff,159,29
841b501ffffffff,2,0
84a92d1ffffffff,2,0
8426a39ffffffff,56,0
8426d23ffffffff,160,0
846d2d1ffffffff,13,0
842db0dffffffff,269,16
840c823ffffffff,15,0
8408c89ffffffff,1,0
841f98dffffffff,279,0
84618b5ffffffff,82,0
841a0e1ffffffff,8,0
84ac863ffffffff,3,0
8466ad3ffffffff,13,0
84141e5ffffffff,1,0
8444f4bffffffff,566,0
8428ddbffffffff,13,0
841ea21ffffffff,356,0
84546a5ffffffff,2,0
848db31ffffffff,8,0
843c125ffffffff,13,0
84bb509ffffffff,92,0
84181c9ffffffff,17,0
8476495ffffffff,1,0
8422611ffffffff,1,0
8458829ffffffff,3,0
842a341ffffffff,259,1
841e113ffffffff,410,1
84a7101ffffffff,11,0
8435103ffffffff,14,0
8444f2dffffffff,50,0
8408a21ffffffff,35,0
8428861ffffffff,60,0
84a816bffffffff,4,0
840ba6bffffffff,8,0
84681ddffffffff,12,0
8448b1dffffffff,31,0
842b70bffffffff,7,0
8426a2dffffffff,87,0
84bfa5dffffffff,1,0
84c21d3ffffffff,1,0
8445ab5ffffffff,22,0
8409ad5ffffffff,2,0
848104dffffffff,23,0
84661abffffffff,13,0
84a8dbbffffffff,2,0
849d595ffffffff,1,0
842b625ffffffff,9,0
840bb35ffffffff,12,0
846635dffffffff,14,0
848a16bffffffff,2,0
8464a87ffffffff,13,0
844c18dffffffff,3,0
842e319ffffffff,2,0
8430e63ffffffff,8,0
8441585ffffffff,3,0
8449aa9ffffffff,4,0
843590dffffffff,3,0
843444dffffffff,5,0
84acb5bffffffff,2,0
842e63dffffffff,44,0
842e25dffffffff,2,0
842d06dffffffff,292,68
8410ab5ffffffff,31,0
84d89adffffffff,1,0
845f4bbffffffff,1,0
844a32bffffffff,2,0
840e747ffffffff,10,0
84122b1ffffffff,6,0
8402d2bffffffff,1,0
8409a89ffffffff,3,0
8426d6bffffffff,226,0
8420a13ffffffff,1,0
844cf03ffffffff,25,0
846d691ffffffff,72,0
8460f67ffffffff,70,0
845446bffffffff,2,0
8460137ffffffff,39,0
8426da7ffffffff,199,0
841eea5ffffffff,337,82
8448051ffffffff,32,0
842d835ffffffff,15,0
8432523ffffffff,4,0
84a7301ffffffff,20,0
84279a7ffffffff,75,0
84b2c6bffffffff,3,0
84ba1ebffffffff,1,0
848289bffffffff,1,0
845d6b7ffffffff,1,0
840204dffffffff,1,0
8437231ffffffff,1,0
848f265ffffffff,3,0
84b2e11ffffffff,4,0
8465885ffffffff,24,0
843b0dbffffffff,3,0
849d54bffffffff,16,0
841f331ffffffff,168,0
84385d9ffffffff,4,0
8464557ffffffff,1,0
8422d8bffffffff,1,0
842d5d7ffffffff,1,0
846d6d7ffffffff,35,0
844bacdffffffff,2,0
841e2c1ffffffff,144,0
842db43ffffffff,188,19
848033bffffffff,6,0
84c35d5ffffffff,1,0
848a9b5ffffffff,1,0
842d50dffffffff,117,0
84a8a2bffffffff,89,0
8426733ffffffff,283,0
8419251ffffffff,9,0
84810a5ffffffff,8,0
842e151ffffffff,67,0
847acb7ffffffff,37,0
8410ed9ffffffff,1,0
844148dffffffff,13,0
841d603ffffffff,1,0
842b0cbffffffff,71,0
8419661ffffffff,12,0
848b19dffffffff,1,0
84321e7ffffffff,1,0
842ba99ffffffff,78,0
8413869ffffffff,12,0
840673bffffffff,1,0
84506a1ffffffff,1,0
844b935ffffffff,5,0
84a8459ffffffff,4,0
8402f29ffffffff,1,0
84618d9ffffffff,16,0
8408963ffffffff,49,0
84c2c21ffffffff,11,0
84480d5ffffffff,7,0
841ac63ffffffff,2,0
848a2e5ffffffff,5,0
84431b1ffffffff,1,0
8472d33ffffffff,1,0
841c2a7ffffffff,1,0
845041bffffffff,1,0
84bb431ffffffff,1,0
848a8c1ffffffff,3,0
8419517ffffffff,210,0
8426881ffffffff,341,0
841aa4bffffffff,6,0
844c90bffffffff,7,0
845696bffffffff,1,0
84672bbffffffff,6,0
848b801ffffffff,5,0
8418e39ffffffff,2,0
84a8347ffffffff,22,0
8409a85ffffffff,5,0
842c451ffffffff,98,0
84adb67ffffffff,1,0
8445addffffffff,6,0
843536dffffffff,20,0
84a781dffffffff,4,0
8427701ffffffff,105,0
841e957ffffffff,78,0
84764a3ffffffff,1,0
8466013ffffffff,21,0
84091b3ffffffff,4,0
84346e7ffffffff,42,0
849760dffffffff,2,0
8419605ffffffff,24,0
849c661ffffffff,3,0
84358ebffffffff,2,0
842d327ffffffff,36,1
84264a1ffffffff,316,0
8410341ffffffff,13,0
8467507ffffffff,5,0
844b119ffffffff,6,0
8421247ffffffff,2,0
84431a9ffffffff,69,0
840f2c1ffffffff,3,0
84401bbffffffff,261,0
8439545ffffffff,280,0
841ec51ffffffff,293,9
841f13bffffffff,336,0
8460931ffffffff,57,0
8442c8bffffffff,78,0
84be067ffffffff,2,0
8480205ffffffff,3,0
8466aa9ffffffff,6,0
840c8b3ffffffff,5,0
84428d3ffffffff,17,0
844d585ffffffff,7,0
840619bffffffff,1,0
844b351ffffffff,58,0
8406c2bffffffff,16,0
8466029ffffffff,37,0
84a95edffffffff,26,0
843d987ffffffff,68,0
845d55dffffffff,1,0
8445007ffffffff,7,0
84264b1ffffffff,219,0
8420a2dffffffff,3,0
843f00bffffffff,25,0
843b085ffffffff,2,0
8454945ffffffff,3,0
843688dffffffff,4,0
842054dffffffff,4,0
8439515ffffffff,98,0
8410051ffffffff,5,0
848b18dffffffff,1,0
84a71dbffffffff,4,0
8426a35ffffffff,103,0
842fb2dffffffff,1,0
843d107ffffffff,21,0
8443ac3ffffffff,13,0
841f047ffffffff,129,0
8429137ffffffff,142,0
8430b31ffffffff,1,0
843914dffffffff,117,0
841928bffffffff,4,0
84b9031ffffffff,1,0
8408f05ffffffff,15,0
84a822dffffffff,37,0
849fab1ffffffff,1,0
840c8cbffffffff,22,0
849d255ffffffff,6,0
8439a51ffffffff,49,0
8428a45ffffffff,117,0
847d6d7ffffffff,1,0
