hex,count_good_aircraft,count_bad_aircraft
8438737ffffffff,5,0
8444e53ffffffff,325,0
8481955ffffffff,5,0
845ede9ffffffff,1,0
843aca5ffffffff,1,0
8418e07ffffffff,8,0
842b4b3ffffffff,3,0
843b135ffffffff,1,0
841174dffffffff,8,0
84426d9ffffffff,9,0
84365d1ffffffff,2,0
8448567ffffffff,129,0
84699e3ffffffff,6,0
840cd4dffffffff,48,0
841bb2dffffffff,5,0
8450c1bffffffff,1,0
8444eddffffffff,195,0
843918dffffffff,125,0
84a8157ffffffff,41,0
843c195ffffffff,1,0
8461543ffffffff,9,0
841b633ffffffff,9,0
8461b0bffffffff,1,0
841e067ffffffff,305,0
8429051ffffffff,21,0
84275b5ffffffff,309,1
84638d7ffffffff,3,0
8465207ffffffff,122,0
8439441ffffffff,257,0
841aaadffffffff,20,0
8449849ffffffff,3,0
84a600dffffffff,2,0
841ad89ffffffff,1,0
848d957ffffffff,5,0
8418099ffffffff,52,0
8454423ffffffff,1,0
8426da1ffffffff,84,0
8444e3bffffffff,186,0
8444211ffffffff,18,0
8461357ffffffff,1,0
847506bffffffff,4,0
8445487ffffffff,12,0
84be633ffffffff,61,0
845d763ffffffff,1,0
84ad0a3ffffffff,1,0
846ac93ffffffff,3,0
84beac1ffffffff,3,0
841a96dffffffff,23,0
8448595ffffffff,99,0
843d9ddffffffff,20,0
8429669ffffffff,1,0
841ee09ffffffff,412,1
842e0b9ffffffff,40,0
84382e3ffffffff,6,0
8426805ffffffff,254,0
8428a39ffffffff,54,0
8426d4dffffffff,222,0
8466355ffffffff,12,0
8457099ffffffff,1,0
8429937ffffffff,200,0
8411ad5ffffffff,74,0
845832bffffffff,13,0
842db41ffffffff,186,22
8414ea9ffffffff,1,0
84ce8bdffffffff,2,0
8418703ffffffff,62,0
844cb15ffffffff,22,0
842973dffffffff,2,0
8429811ffffffff,268,0
84b24c9ffffffff,9,0
848ca89ffffffff,34,0
8460235ffffffff,8,0
849c147ffffffff,1,0
840c455ffffffff,65,0
8495991ffffffff,1,0
844d487ffffffff,2,0
846a427ffffffff,3,0
8427429ffffffff,58,0
8419213ffffffff,6,0
844c333ffffffff,1,0
8409511ffffffff,1,0
8460d6bffffffff,17,0
8434951ffffffff,1,0
843a96dffffffff,2,0
8411555ffffffff,2,0
843cc01ffffffff,28,0
84c2d57ffffffff,8,0
84679b1ffffffff,20,0
846b43bffffffff,2,0
842ad33ffffffff,5,0
84c992bffffffff,36,0
8422261ffffffff,1,0
84458a7ffffffff,14,0
8420f45ffffffff,5,0
8449935ffffffff,31,0
848add3ffffffff,2,0
8432825ffffffff,1,0
84391abffffffff,107,0
843a269ffffffff,3,0
84069d7ffffffff,2,0
84674cbffffffff,13,0
843e733ffffffff,1,0
842740dffffffff,62,0
8413449ffffffff,2,0
8442829ffffffff,1,0
8431837ffffffff,13,0
8412743ffffffff,6,0
8427905ffffffff,116,0
842f583ffffffff,213,0
844314dffffffff,28,0
841bb43ffffffff,6,0
843b55bffffffff,1,0
849c607ffffffff,3,0
846624bffffffff,4,0
8444c6dffffffff,472,0
8443363ffffffff,9,0
8411401ffffffff,1,0
8427967ffffffff,77,0
8442903ffffffff,2,0
843b723ffffffff,5,0
8444b27ffffffff,5,0
8468045ffffffff,1,0
84bcddbffffffff,7,0
8489a53ffffffff,1,0
841846bffffffff,170,0
843902bffffffff,12,0
840faa1ffffffff,1,0
84a91b1ffffffff,44,0
844d4a9ffffffff,2,0
842913bffffffff,9,0
8453743ffffffff,63,0
84be091ffffffff,45,0
8455027ffffffff,1,0
848b2cdffffffff,2,0
8444c85ffffffff,455,0
843a333ffffffff,1,0
842d995ffffffff,6,0
845d00dffffffff,29,0
849ccabffffffff,1,0
842713bffffffff,49,0
842aa01ffffffff,523,0
847a815ffffffff,3,0
8408881ffffffff,2,0
841f653ffffffff,16,0
843466dffffffff,2,0
84609c9ffffffff,17,0
842b819ffffffff,184,0
84075cbffffffff,4,0
846936bffffffff,136,0
84ad1e7ffffffff,1,0
848c1a5ffffffff,15,0
847a6bdffffffff,7,0
841cdabffffffff,1,0
8483213ffffffff,1,0
84a8a19ffffffff,68,0
84752e3ffffffff,1,0
840b165ffffffff,14,0
84819cdffffffff,1,0
8486113ffffffff,1,0
847b599ffffffff,2,0
