hex,count_good_aircraft,count_bad_aircraft
8418589ffffffff,173,0
84448c1ffffffff,197,0
8406f47ffffffff,1,0
8428127ffffffff,31,0
8460353ffffffff,41,0
84be537ffffffff,21,0
843a8b5ffffffff,1,0
842e369ffffffff,1,0
843a35dffffffff,2,0
84352abffffffff,1,0
840a1bdffffffff,1,0
846c409ffffffff,1,0
84098a7ffffffff,60,0
849c933ffffffff,1,0
845e227ffffffff,1,0
8443189ffffffff,1,0
8429a61ffffffff,547,0
847a4e7ffffffff,1,0
8422031ffffffff,1,0
848b1abffffffff,1,0
84285a7ffffffff,1,0
84a9505ffffffff,5,0
84662c9ffffffff,7,0
8418863ffffffff,8,0
8450f07ffffffff,2,0
84529b7ffffffff,84,0
848b76bffffffff,3,0
840b011ffffffff,1,0
842e1cbffffffff,10,0
840ce65ffffffff,2,0
842d995ffffffff,7,0
841f6e3ffffffff,8,0
840b84dffffffff,10,0
846966bffffffff,3,0
8473aa7ffffffff,2,0
846d769ffffffff,38,0
842d929ffffffff,1,0
842aa89ffffffff,727,2
8407469ffffffff,7,0
84a6f09ffffffff,1,0
8430e03ffffffff,292,0
844289bffffffff,14,0
8486a39ffffffff,1,0
8443095ffffffff,32,0
8477b43ffffffff,1,0
843ad55ffffffff,1,0
843b2b9ffffffff,1,0
8435155ffffffff,4,0
84bcc17ffffffff,7,0
8418757ffffffff,134,0
848ba15ffffffff,6,0
8480635ffffffff,1,0
8467595ffffffff,1,0
84589cbffffffff,2,0
841a6e3ffffffff,1,0
84a831bffffffff,101,0
8411243ffffffff,24,0
849dae1ffffffff,1,0
842a103ffffffff,4880,0
841a091ffffffff,17,0
848b9cdffffffff,10,0
84184adffffffff,247,0
8445895ffffffff,74,0
8426107ffffffff,58,0
8414e65ffffffff,2,0
84479ddffffffff,1,0
843a89dffffffff,1,0
848a839ffffffff,2,0
844bb47ffffffff,130,0
848a35dffffffff,7,0
8445813ffffffff,6,0
84b873bffffffff,1,0
8412eb3ffffffff,68,0
8453191ffffffff,10,0
841c289ffffffff,2,0
84886b1ffffffff,1,0
8483161ffffffff,1,0
843d881ffffffff,2,0
845d75bffffffff,1,0
8418295ffffffff,62,0
8430ea9ffffffff,9,0
847a217ffffffff,1,0
8439127ffffffff,73,0
8444cabffffffff,837,1
842d92bffffffff,9,0
8440093ffffffff,1,0
84662b9ffffffff,6,0
848b9a1ffffffff,3,0
8422633ffffffff,1,0
8460007ffffffff,5,0
842d829ffffffff,10,0
84b2e21ffffffff,54,0
842996bffffffff,168,0
841b869ffffffff,19,0
8430dbbffffffff,98,0
8466909ffffffff,1,0
848d9b3ffffffff,14,0
848a1a5ffffffff,2,0
8499a13ffffffff,1,0
8408c1dffffffff,1,0
841d62dffffffff,5,0
841f627ffffffff,44,0
84c9b47ffffffff,8,0
848e4e1ffffffff,2,0
84618a7ffffffff,123,0
843cab3ffffffff,141,0
84be1b9ffffffff,61,0
842562bffffffff,7,0
840ba09ffffffff,2,0
8469437ffffffff,67,0
8460ab1ffffffff,29,0
841f847ffffffff,362,0
842a1d5ffffffff,69,0
841e0c7ffffffff,135,0
842d305ffffffff,29,0
841a0a9ffffffff,2,0
8448947ffffffff,60,0
8439905ffffffff,6,0
844b2bdffffffff,1,0
844d9e5ffffffff,1,0
842a561ffffffff,1,0
84446d3ffffffff,337,0
8419935ffffffff,1,0
840cf49ffffffff,26,0
8444ee1ffffffff,265,0
845e50bffffffff,3,0
843d9d5ffffffff,8,0
844b95dffffffff,1,0
8458209ffffffff,1,0
849d023ffffffff,2,0
8419715ffffffff,42,0
8412c8dffffffff,69,0
843d323ffffffff,36,0
842f499ffffffff,21,0
840cca1ffffffff,2,0
8427b13ffffffff,19,0
8439263ffffffff,76,0
848a8ddffffffff,2,0
8466f41ffffffff,1,0
8475187ffffffff,3,0
8434a4bffffffff,2,0
8426f13ffffffff,297,0
8406eb9ffffffff,2,0
849d6adffffffff,3,0
8448c85ffffffff,445,1
8469733ffffffff,1,0
84269e1ffffffff,241,0
841ba83ffffffff,2,0
840b9cbffffffff,25,0
848c16dffffffff,43,0
8464265ffffffff,12,0
84c2c29ffffffff,18,0
8406de9ffffffff,5,0
8451547ffffffff,1,0
84b2c6bffffffff,5,0
8440eebffffffff,27,0
843f26dffffffff,47,0
84802a3ffffffff,4,0
84a92d5ffffffff,1,0
84239b5ffffffff,1,0
8430f1bffffffff,8,0
845040dffffffff,1,0
84b2dbdffffffff,5,0
844b141ffffffff,7,0
842671bffffffff,244,0
84411a5ffffffff,15,0
8450d8bffffffff,7,0
8428287ffffffff,5,0
8464e67ffffffff,4,0
8453855ffffffff,3,0
84678a3ffffffff,24,0
847073dffffffff,1,0
8480169ffffffff,5,0
841a59dffffffff,2,0
841ed5bffffffff,198,0
84218edffffffff,10,0
8440c57ffffffff,7,0
