hex,count_good_aircraft,count_bad_aircraft
8437669ffffffff,3,0
841d299ffffffff,2,0
848b831ffffffff,1,0
8453633ffffffff,215,0
8418f5dffffffff,3,0
84bf497ffffffff,1,0
8439a11ffffffff,120,0
848e755ffffffff,17,0
844ca41ffffffff,1,0
8461039ffffffff,1,0
84441c1ffffffff,51,0
844ba3dffffffff,8,0
841f035ffffffff,97,0
841e29dffffffff,6,0
8420519ffffffff,1,0
8412d43ffffffff,17,0
849456bffffffff,1,0
840b9a5ffffffff,2,0
84072bdffffffff,2,0
842a1a3ffffffff,2,0
842adedffffffff,379,0
843f259ffffffff,100,0
84bcd93ffffffff,3,0
84836c5ffffffff,1,0
848da27ffffffff,21,0
841d409ffffffff,1,0
846d691ffffffff,72,0
845d147ffffffff,60,0
844b353ffffffff,6,0
84082c5ffffffff,1,0
843ca01ffffffff,13,0
848ba8dffffffff,2,0
845f055ffffffff,3,0
84131d5ffffffff,1,0
8434463ffffffff,7,0
8409093ffffffff,1,0
8413497ffffffff,1,0
841ec21ffffffff,381,0
842c0cbffffffff,49,0
844b1a9ffffffff,1,0
8408e2bffffffff,4,0
842698dffffffff,238,0
842b0a7ffffffff,96,0
8448c85ffffffff,258,0
84b348dffffffff,2,0
8434303ffffffff,12,0
842a94dffffffff,521,0
8460959ffffffff,59,0
842c1e1ffffffff,5,0
843f0c3ffffffff,22,0
8409a85ffffffff,6,0
84a804dffffffff,56,0
8404b11ffffffff,2,0
845ca17ffffffff,3,0
844124dffffffff,1,0
842a93bffffffff,225,1
8419595ffffffff,112,2
84a3719ffffffff,1,0
8458183ffffffff,2,0
843c159ffffffff,1,0
84c35c1ffffffff,4,0
8481997ffffffff,14,0
843a9cdffffffff,1,0
848376dffffffff,1,0
8411311ffffffff,41,0
8438519ffffffff,2,0
845f1a1ffffffff,1,0
8436097ffffffff,1,0
8412dc1ffffffff,93,0
848b8c1ffffffff,5,0
8403437ffffffff,2,0
84bc6b1ffffffff,10,0
8469961ffffffff,9,0
844d12dffffffff,2,0
84b98b5ffffffff,4,0
847a185ffffffff,4,0
843f6e5ffffffff,7,0
84a95c5ffffffff,3,0
8442cbbffffffff,39,0
8435a57ffffffff,2,0
843aa9bffffffff,4,0
841c235ffffffff,2,0
841bb5dffffffff,8,0
84a814bffffffff,52,0
847a55dffffffff,1,0
841242dffffffff,2,0
84071c9ffffffff,1,0
8426ee5ffffffff,172,0
847db53ffffffff,1,0
848e007ffffffff,3,0
840ca0dffffffff,2,0
8429021ffffffff,7,0
842f521ffffffff,41,0
848bb0dffffffff,9,0
843d8b3ffffffff,13,0
84c2d2bffffffff,2,0
8411053ffffffff,11,0
84a9511ffffffff,6,0
842e257ffffffff,18,0
8456129ffffffff,2,0
84bf167ffffffff,2,0
8448eedffffffff,29,0
842fb59ffffffff,6,0
84676c7ffffffff,1,0
842c721ffffffff,37,0
84b80d7ffffffff,1,0
841eabdffffffff,335,0
84881a7ffffffff,1,0
84659bbffffffff,26,0
8418499ffffffff,159,0
8464c6bffffffff,8,0
844c153ffffffff,2,0
84090d3ffffffff,1,0
840e481ffffffff,2,0
84b2449ffffffff,7,0
840122bffffffff,1,0
