hex,count_good_aircraft,count_bad_aircraft
8422701ffffffff,1,0
84118dbffffffff,33,0
84739a5ffffffff,5,0
841b681ffffffff,22,0
8482c35ffffffff,2,0
8465b61ffffffff,74,0
84211bdffffffff,1,0
840e159ffffffff,1,0
842784bffffffff,24,0
8410c53ffffffff,12,0
845e547ffffffff,3,0
8428a3dffffffff,47,0
845c113ffffffff,1,0
842ad37ffffffff,180,0
8418333ffffffff,96,0
8434221ffffffff,6,0
84322bbffffffff,2,0
8439297ffffffff,152,0
8411107ffffffff,4,0
84448e7ffffffff,91,0
842a845ffffffff,595,0
8429623ffffffff,1,0
841269bffffffff,10,0
84adacbffffffff,4,0
8495a4dffffffff,31,0
8414f2bffffffff,14,0
848c307ffffffff,1,0
848a169ffffffff,1,0
8497743ffffffff,4,0
841aaa5ffffffff,3,0
8412329ffffffff,1,0
84af557ffffffff,1,0
84359a7ffffffff,2,0
8448b17ffffffff,23,0
842d90bffffffff,15,0
84576b9ffffffff,1,0
8407aa1ffffffff,2,0
84a624bffffffff,1,0
848b2b3ffffffff,1,0
8481705ffffffff,1,0
846d61bffffffff,39,0
84c3693ffffffff,1,0
8438455ffffffff,6,0
842c95dffffffff,2,0
84a92a9ffffffff,5,0
84270b1ffffffff,37,0
8409ad5ffffffff,3,0
84b2c43ffffffff,45,0
84b848bffffffff,4,0
84bc58dffffffff,4,0
840746bffffffff,17,0
8428205ffffffff,42,0
8450cd7ffffffff,6,0
848b15dffffffff,1,0
842db19ffffffff,1,0
842e61bffffffff,265,0
842c4a9ffffffff,2,0
843f36dffffffff,44,0
84394a1ffffffff,39,0
841b423ffffffff,1,0
843922dffffffff,97,0
843c837ffffffff,2,0
8472945ffffffff,2,0
8409ac5ffffffff,9,0
842f583ffffffff,178,0
842332dffffffff,11,0
8442f13ffffffff,62,0
843a531ffffffff,1,0
842b991ffffffff,88,0
84289a5ffffffff,75,0
84b8a61ffffffff,1,0
845ee57ffffffff,4,0
843ca05ffffffff,61,0
84a8849ffffffff,52,0
8439ab9ffffffff,94,0
8495a37ffffffff,8,0
8458d07ffffffff,2,0
8418839ffffffff,5,0
8436295ffffffff,1,0
844372bffffffff,3,0
8457721ffffffff,2,0
8429125ffffffff,627,1
842c845ffffffff,234,0
848c967ffffffff,17,0
84272dbffffffff,1,0
84118d1ffffffff,29,0
