hex,count_good_aircraft,count_bad_aircraft
840cac7ffffffff,1,0
841c30dffffffff,1,0
841f405ffffffff,76,0
844ba8dffffffff,1,0
8412e81ffffffff,23,0
842e649ffffffff,141,0
8453289ffffffff,38,0
840ecc1ffffffff,7,0
848146dffffffff,3,0
84098c9ffffffff,19,0
84bb6adffffffff,5,0
842815bffffffff,102,0
845f021ffffffff,1,0
8434939ffffffff,1,0
8407755ffffffff,1,0
843a495ffffffff,1,0
848a04dffffffff,2,0
84340c7ffffffff,3,0
8426da1ffffffff,78,0
8429355ffffffff,3,0
843865dffffffff,1,0
843a04dffffffff,1,0
841c1a9ffffffff,1,0
841996bffffffff,2,0
84219e3ffffffff,11,0
846a507ffffffff,15,0
84481a3ffffffff,11,0
84bb099ffffffff,18,0
84216b9ffffffff,9,0
84298a7ffffffff,24,0
8426653ffffffff,389,0
843ae65ffffffff,1,0
8432891ffffffff,1,0
842c251ffffffff,2,0
8469995ffffffff,3,0
84121b1ffffffff,34,0
84a811bffffffff,61,0
841f353ffffffff,125,0
845eaa9ffffffff,1,0
8406d29ffffffff,2,0
8494edbffffffff,25,0
8433b4bffffffff,1,0
84195bdffffffff,212,0
84356e3ffffffff,23,0
843f4c3ffffffff,45,12
842e0b1ffffffff,4,0
843c94dffffffff,5,0
846741bffffffff,11,0
84b2417ffffffff,8,0
8418b3dffffffff,4,0
845891dffffffff,16,0
8447113ffffffff,1,0
84442adffffffff,8,0
8463a9dffffffff,1,0
8412761ffffffff,17,0
843b30bffffffff,1,0
8466409ffffffff,1,0
841fb25ffffffff,223,0
8455b33ffffffff,3,0
84349c9ffffffff,1,0
8469b67ffffffff,2,0
84a8311ffffffff,79,0
84589e1ffffffff,1,0
8464981ffffffff,2,0
84452c5ffffffff,9,0
84608e1ffffffff,13,0
842b883ffffffff,211,0
8426245ffffffff,33,0
84651d3ffffffff,43,0
8448cd7ffffffff,408,0
8426685ffffffff,386,0
844480bffffffff,65,0
844432bffffffff,4,0
8449ab1ffffffff,24,0
848e005ffffffff,3,0
842e4dbffffffff,59,0
8443ab3ffffffff,121,0
842220dffffffff,2,0
8439415ffffffff,219,0
8448285ffffffff,1,0
844389dffffffff,140,0
84798bbffffffff,1,0
84bc453ffffffff,3,0
84b9a49ffffffff,9,0
8406dddffffffff,6,0
8441a39ffffffff,22,0
840f75dffffffff,6,0
84534c7ffffffff,2,0
849e71bffffffff,1,0
840e133ffffffff,1,0
841e309ffffffff,303,0
8441029ffffffff,29,0
8419457ffffffff,136,0
