hex,count_good_aircraft,count_bad_aircraft
84346c7ffffffff,99,0
842a6a7ffffffff,7,0
84a8455ffffffff,1,0
841af55ffffffff,5,0
846c225ffffffff,1,0
8419ab9ffffffff,1,0
8449897ffffffff,58,0
84385cbffffffff,2,0
84b886bffffffff,1,0
84636d7ffffffff,1,0
8434713ffffffff,1,0
842a51dffffffff,1,0
8464163ffffffff,15,0
8426aabffffffff,290,0
841e363ffffffff,315,0
84a8d8dffffffff,11,0
848add9ffffffff,2,0
84a8c91ffffffff,4,0
84c2c59ffffffff,37,0
8452dc1ffffffff,1,0
840cca5ffffffff,2,0
84810b5ffffffff,5,0
84a9685ffffffff,3,0
8441a53ffffffff,137,0
840d6c7ffffffff,1,0
845988bffffffff,1,0
841e893ffffffff,29,0
841a731ffffffff,2,0
8436c69ffffffff,10,0
843f183ffffffff,5,2
84219c3ffffffff,5,0
8460863ffffffff,9,0
843ac49ffffffff,1,0
847b26bffffffff,8,0
8420163ffffffff,5,0
8435205ffffffff,2,0
8461005ffffffff,3,0
8410dbbffffffff,3,0
84bec4bffffffff,1,0
843c9e1ffffffff,10,0
847a6e3ffffffff,12,0
84605a7ffffffff,1,0
84261abffffffff,270,0
84065d9ffffffff,1,0
8434039ffffffff,1,0
840e6d9ffffffff,1,0
841faa7ffffffff,668,0
8432435ffffffff,1,0
842cb1dffffffff,10,0
84a8121ffffffff,83,0
8496ca9ffffffff,1,0
8443087ffffffff,25,0
84b2d83ffffffff,3,0
84b3613ffffffff,1,0
8427925ffffffff,102,0
843b309ffffffff,2,0
8462129ffffffff,2,0
846841dffffffff,26,0
8443a1bffffffff,409,0
844325dffffffff,2,0
8466027ffffffff,32,0
8441ae1ffffffff,2,0
8432023ffffffff,1,0
84439d9ffffffff,8,0
844608dffffffff,1,0
84adb5dffffffff,1,0
84282e7ffffffff,1,0
842fa23ffffffff,1,0
848d1edffffffff,1,0
84bce17ffffffff,6,0
8482a69ffffffff,1,0
84a8705ffffffff,1,0
8420a89ffffffff,2,0
84589b1ffffffff,2,0
84a9557ffffffff,13,0
8461aedffffffff,7,0
845c5e5ffffffff,1,0
8427491ffffffff,467,0
8430c23ffffffff,46,0
843b709ffffffff,2,0
8456ca5ffffffff,2,0
846940dffffffff,1,0
840ecd9ffffffff,23,0
84bce33ffffffff,9,0
84be091ffffffff,42,0
8448ce7ffffffff,307,0
840b747ffffffff,2,0
8465a39ffffffff,2,0
84b24abffffffff,7,0
8426935ffffffff,99,0
8439551ffffffff,78,0
8434d87ffffffff,1,0
842b247ffffffff,62,0
84755d5ffffffff,2,0
8410f11ffffffff,32,0
8461729ffffffff,2,0
841aca5ffffffff,4,0
848a06dffffffff,2,0
8445521ffffffff,11,0
849d6b1ffffffff,1,0
843b6d1ffffffff,2,0
8461933ffffffff,9,0
8441245ffffffff,1,0
84530b9ffffffff,47,0
845e739ffffffff,11,0
842bb09ffffffff,15,0
8421639ffffffff,4,0
845d261ffffffff,8,0
84a8e5dffffffff,15,0
8464c61ffffffff,1,0
84589d7ffffffff,2,0
844b759ffffffff,16,0
8444331ffffffff,21,0
841b837ffffffff,2,0
840e959ffffffff,1,0
841a549ffffffff,3,0
842b911ffffffff,28,0
840b1d7ffffffff,1,0
84daaa7ffffffff,9,0
8461a29ffffffff,16,0
84a8341ffffffff,23,0
8436d85ffffffff,1,0
842c663ffffffff,7,0
843af39ffffffff,2,0
8430101ffffffff,88,0
841e8cbffffffff,41,0
8448d6bffffffff,132,0
8427097ffffffff,43,0
84364abffffffff,4,0
84811ddffffffff,11,0
84122bbffffffff,3,0
848cb03ffffffff,5,0
840b109ffffffff,1,0
84819dbffffffff,21,0
840b863ffffffff,14,0
84c3461ffffffff,7,0
84608bbffffffff,28,0
847a633ffffffff,15,0
843d32bffffffff,26,0
84640c1ffffffff,1,0
84390b3ffffffff,87,0
843d36dffffffff,19,0
844cdc1ffffffff,2,0
8422c89ffffffff,2,0
8406617ffffffff,2,0
8466ab7ffffffff,1,0
8422611ffffffff,9,0
8428e9bffffffff,2,0
8445037ffffffff,11,0
843184bffffffff,46,0
841e259ffffffff,62,0
841eae7ffffffff,78,0
8425269ffffffff,25,0
842e761ffffffff,25,0
849d4c1ffffffff,6,0
8441187ffffffff,43,0
8429037ffffffff,15,0
841e8c3ffffffff,29,0
840742dffffffff,4,0
84130e3ffffffff,1,0
841eb4dffffffff,351,0
8448e43ffffffff,57,0
847c583ffffffff,2,0
84706bbffffffff,2,0
8418a53ffffffff,3,0
84184e3ffffffff,67,0
84bad9dffffffff,1,0
8460159ffffffff,16,0
8444169ffffffff,26,0
8468d5dffffffff,1,0
846145bffffffff,2,0
8429535ffffffff,2,0
843cf59ffffffff,5,0
846813dffffffff,7,0
842b443ffffffff,2,0
844169bffffffff,10,0
8424a23ffffffff,1,0
84329a5ffffffff,6,0
84a888bffffffff,10,0
84075cbffffffff,10,0
843464bffffffff,30,0
84be51bffffffff,26,0
8429993ffffffff,141,0
843c141ffffffff,10,0
843a935ffffffff,1,0
845d5d5ffffffff,1,0
8429125ffffffff,573,0
844cd5dffffffff,48,0
841aa57ffffffff,8,0
8432c29ffffffff,3,0
840e4e1ffffffff,6,0
84452abffffffff,5,0
8467635ffffffff,7,0
849718bffffffff,3,0
843a8b7ffffffff,1,0
84bfb09ffffffff,1,0
844505bffffffff,45,0
841b605ffffffff,1,0
842e749ffffffff,90,0
84264d3ffffffff,382,0
8412cb3ffffffff,34,0
84c94c7ffffffff,1,0
84110bdffffffff,4,0
8427307ffffffff,12,0
844a365ffffffff,5,0
844c8a1ffffffff,9,0
84238e5ffffffff,3,0
8428f5dffffffff,82,0
841aad7ffffffff,6,0
845e807ffffffff,1,0
843f34dffffffff,37,0
84bceedffffffff,5,0
842021bffffffff,4,0
84a8093ffffffff,6,0
848126dffffffff,77,0
846d21dffffffff,2,0
8438225ffffffff,10,0
846d281ffffffff,3,0
8428e1dffffffff,29,0
8459999ffffffff,2,0
84812b5ffffffff,3,0
846a407ffffffff,1,0
848bb13ffffffff,7,0
8420519ffffffff,1,0
8482d6dffffffff,1,0
84bee63ffffffff,40,0
843f6b7ffffffff,60,18
8429acbffffffff,399,0
844d515ffffffff,1,0
84ce8c7ffffffff,1,0
8442eebffffffff,2,0
84442c9ffffffff,15,0
8464f6dffffffff,10,0
8486dcbffffffff,1,0
84428d9ffffffff,14,0
842ac23ffffffff,3,0
849d549ffffffff,9,0
8418b63ffffffff,5,0
8428735ffffffff,3,0
8421b61ffffffff,1,0
841e039ffffffff,198,0
843f017ffffffff,14,0
8407429ffffffff,4,0
843f69bffffffff,39,7
8410895ffffffff,9,0
843b1bdffffffff,1,0
840d631ffffffff,1,0
84424a7ffffffff,9,0
8448debffffffff,231,0
84192a7ffffffff,9,0
8432219ffffffff,1,0
844cc63ffffffff,28,0
842aa69ffffffff,355,0
845eea3ffffffff,1,0
8418325ffffffff,4,0
842a0e5ffffffff,30,0
844b5e9ffffffff,2,0
8408157ffffffff,82,0
8462335ffffffff,5,0
847523bffffffff,1,0
8453637ffffffff,129,0
84081e9ffffffff,7,0
8448c2dffffffff,33,0
8420627ffffffff,3,0
841b98dffffffff,12,0
8408361ffffffff,6,0
8441339ffffffff,26,0
84264c7ffffffff,214,0
8409965ffffffff,51,0
84c2c0bffffffff,5,0
84a2a5dffffffff,1,0
841004bffffffff,9,0
8427567ffffffff,39,0
843410bffffffff,4,0
848b553ffffffff,3,0
843f70bffffffff,144,0
842baa9ffffffff,106,0
