hex,count_good_aircraft,count_bad_aircraft
84095abffffffff,15,0
84532bbffffffff,32,0
84b263dffffffff,7,0
8466c07ffffffff,3,0
84424e9ffffffff,32,0
84289ddffffffff,50,0
8455047ffffffff,12,0
848c58dffffffff,1,0
844b2d1ffffffff,3,0
8420299ffffffff,3,0
84a9767ffffffff,1,0
8438745ffffffff,21,0
84bed87ffffffff,1,0
8438cebffffffff,7,0
848c8ddffffffff,49,0
8408b15ffffffff,46,0
84a69a3ffffffff,3,0
84658bdffffffff,68,0
842adb3ffffffff,34,0
844d013ffffffff,1,0
84136bdffffffff,1,0
8438c29ffffffff,4,0
84360c1ffffffff,1,0
84390d9ffffffff,246,0
84100e9ffffffff,32,0
842c353ffffffff,10,0
843ca65ffffffff,4,0
8439553ffffffff,64,0
846d359ffffffff,1,0
848605bffffffff,1,0
841043bffffffff,3,0
841f627ffffffff,36,0
844370bffffffff,1,0
842e057ffffffff,24,0
84bf4adffffffff,7,0
8470f19ffffffff,1,0
840aaabffffffff,1,0
84340e9ffffffff,5,0
8436c53ffffffff,3,0
8454847ffffffff,1,0
84a8d95ffffffff,6,0
848093dffffffff,5,0
841e021ffffffff,197,0
844105dffffffff,29,0
8410b1dffffffff,16,0
8460305ffffffff,11,0
84105a3ffffffff,1,0
8439b51ffffffff,15,0
8448007ffffffff,27,0
84416a7ffffffff,1,0
8411363ffffffff,10,0
840c09dffffffff,4,0
843199bffffffff,22,0
8454a25ffffffff,2,0
8471745ffffffff,1,0
8481919ffffffff,1,0
84a96e3ffffffff,1,0
841aa13ffffffff,1,0
84552cbffffffff,2,0
843a043ffffffff,5,0
84bead9ffffffff,2,0
8468123ffffffff,8,0
84c3711ffffffff,7,0
8439b23ffffffff,27,0
8454e35ffffffff,1,0
841f03dffffffff,86,0
8469b49ffffffff,24,0
84c3757ffffffff,6,0
841bb69ffffffff,9,0
841acb9ffffffff,4,0
843529bffffffff,2,0
843ca1bffffffff,8,0
84b8e11ffffffff,1,0
8416d63ffffffff,1,0
841eae1ffffffff,55,0
84194e1ffffffff,579,0
84bce99ffffffff,15,0
84168c5ffffffff,32,0
84a8143ffffffff,57,0
8456e47ffffffff,1,0
842b241ffffffff,7,0
84b3a87ffffffff,2,0
840e995ffffffff,7,0
8439269ffffffff,15,0
842ad31ffffffff,93,0
842754bffffffff,31,0
841f1edffffffff,230,0
84100a7ffffffff,8,0
84088cbffffffff,14,0
848db45ffffffff,4,0
8450425ffffffff,1,0
84201cdffffffff,12,0
840d5e7ffffffff,12,0
8438261ffffffff,29,0
842c235ffffffff,7,0
843003dffffffff,1,0
840ce39ffffffff,8,0
843b249ffffffff,2,0
848163dffffffff,4,0
84282e5ffffffff,3,0
841a2abffffffff,1,0
