hex,count_good_aircraft,count_bad_aircraft
840b667ffffffff,3,0
846b6c1ffffffff,3,0
84480ddffffffff,28,0
846662bffffffff,2,0
8467623ffffffff,17,0
846b6e3ffffffff,2,0
8412e23ffffffff,45,0
8442253ffffffff,57,0
84408c9ffffffff,3,0
8428c6dffffffff,43,0
841bb01ffffffff,14,0
84394e9ffffffff,121,1
8432eb5ffffffff,3,0
847c689ffffffff,11,0
843f133ffffffff,0,1
848bb17ffffffff,7,0
84419cdffffffff,1,0
848c16bffffffff,54,0
84438c3ffffffff,69,0
844f199ffffffff,1,0
8445a61ffffffff,7,0
846c051ffffffff,1,0
840e983ffffffff,7,0
8438539ffffffff,10,0
8480a0bffffffff,12,0
84425c5ffffffff,11,0
84be887ffffffff,9,0
8489a37ffffffff,1,0
841f91dffffffff,454,0
84608c1ffffffff,21,0
8408b07ffffffff,34,0
84115e1ffffffff,1,0
84c22a3ffffffff,1,0
848f2a5ffffffff,5,0
840f9b9ffffffff,1,0
848a761ffffffff,1,0
843f449ffffffff,190,0
84396ddffffffff,392,0
84675a5ffffffff,5,0
843a65bffffffff,1,0
84da9c9ffffffff,4,0
8439b27ffffffff,25,0
843433bffffffff,8,0
84bcdd7ffffffff,8,0
848daa3ffffffff,2,0
842f68bffffffff,1,0
840720bffffffff,1,0
843cf41ffffffff,26,0
841d32dffffffff,2,0
844c1e7ffffffff,6,0
84676dbffffffff,1,0
8454ecbffffffff,2,0
8408233ffffffff,2,0
8414db3ffffffff,2,0
8426e3bffffffff,202,1
842c2a9ffffffff,138,0
846a35bffffffff,1,0
84bf1cbffffffff,1,0
8448e43ffffffff,43,0
8439321ffffffff,53,0
84674d1ffffffff,8,0
8448e39ffffffff,1,0
84be0cbffffffff,2,0
84a71e3ffffffff,11,0
842b92bffffffff,31,0
844544bffffffff,21,0
8454b53ffffffff,1,0
842c343ffffffff,15,0
842b2bdffffffff,55,0
84331cdffffffff,1,0
842add7ffffffff,5,0
848158bffffffff,8,0
841b4c7ffffffff,3,0
8430f35ffffffff,1,0
84bf339ffffffff,1,0
84091b7ffffffff,1,0
8406abbffffffff,1,0
842a893ffffffff,382,0
842a80bffffffff,363,0
841f101ffffffff,223,0
84ada17ffffffff,4,0
8488eadffffffff,1,0
841b63bffffffff,2,0
8464d3bffffffff,1,0
84a785dffffffff,5,0
8481a1bffffffff,59,0
843b9d7ffffffff,1,0
84b32c3ffffffff,1,0
84ad327ffffffff,1,0
8407447ffffffff,7,0
8441a1bffffffff,4,0
8444ee1ffffffff,279,0
8419155ffffffff,18,0
8413857ffffffff,1,0
843ce4dffffffff,6,0
841ba21ffffffff,8,0
8429a6dffffffff,54,0
8443647ffffffff,8,0
8445531ffffffff,33,0
847af03ffffffff,2,0
8446547ffffffff,1,0
84195bdffffffff,276,0
84986b5ffffffff,1,0
8444085ffffffff,398,0
8428e53ffffffff,8,0
841add1ffffffff,2,0
8428d91ffffffff,57,0
8494519ffffffff,33,0
8402687ffffffff,1,0
8472ee7ffffffff,1,0
843534dffffffff,2,0
840e823ffffffff,2,0
8443a57ffffffff,147,1
84291c9ffffffff,8,0
844a055ffffffff,28,0
841cf41ffffffff,1,0
8451683ffffffff,1,0
842a8abffffffff,280,0
8434109ffffffff,4,0
84649bdffffffff,1,0
8481b2dffffffff,1,0
8424db1ffffffff,15,0
8418a39ffffffff,2,0
844cde5ffffffff,4,0
8460359ffffffff,26,0
84446d7ffffffff,352,0
84225a7ffffffff,30,0
84222d1ffffffff,2,0
849d6b5ffffffff,1,0
8428a1bffffffff,10,0
843e75dffffffff,26,0
842d357ffffffff,296,1
8467915ffffffff,22,0
844318bffffffff,19,0
8441a9dffffffff,16,0
846c227ffffffff,1,0
840b935ffffffff,34,0
84481ddffffffff,41,0
843dac3ffffffff,14,0
842b9d3ffffffff,134,0
847ad99ffffffff,12,0
8464201ffffffff,3,0
8498255ffffffff,1,0
8467439ffffffff,11,0
842c4d5ffffffff,11,0
84b0a2dffffffff,1,0
842ac43ffffffff,43,0
8472b0dffffffff,3,0
842a88bffffffff,442,0
8428417ffffffff,1,0
846019dffffffff,3,0
84bc52dffffffff,8,0
8475029ffffffff,1,0
84398c9ffffffff,12,0
848d4bbffffffff,1,0
848ba13ffffffff,10,0
84578cdffffffff,1,0
8439247ffffffff,36,0
8412dc1ffffffff,74,0
8468e93ffffffff,2,0
841e9c1ffffffff,95,0
843b28bffffffff,3,0
8435049ffffffff,1,0
84a8d83ffffffff,4,0
8427a1dffffffff,89,0
848f755ffffffff,1,0
8416f13ffffffff,1,0
846898bffffffff,4,0
842675bffffffff,467,0
843f081ffffffff,4,0
8460995ffffffff,4,0
844ec81ffffffff,1,0
8473aadffffffff,2,0
8430d91ffffffff,119,0
8408d53ffffffff,4,0
8447031ffffffff,1,0
8431843ffffffff,4,0
8448f01ffffffff,25,0
841a711ffffffff,1,0
84b8635ffffffff,3,0
8443ab1ffffffff,225,1
8468123ffffffff,14,0
84411d9ffffffff,233,1
8444d35ffffffff,498,0
8481423ffffffff,8,0
845853bffffffff,7,0
8466ad3ffffffff,15,0
849d60bffffffff,1,0
841f647ffffffff,3,0
845325dffffffff,4,0
845ec17ffffffff,2,0
8480f61ffffffff,1,0
842c191ffffffff,1,0
8429997ffffffff,145,1
8422339ffffffff,1,0
8448d99ffffffff,229,0
84a8c81ffffffff,2,0
842980bffffffff,307,0
848aaabffffffff,3,0
84358d7ffffffff,2,0
84134b9ffffffff,1,0
8454401ffffffff,3,0
84b8b1bffffffff,1,0
8475a81ffffffff,4,0
8437b3bffffffff,1,0
842b21bffffffff,48,0
8471669ffffffff,2,0
843b34bffffffff,9,0
8439a9bffffffff,100,0
8422c5bffffffff,4,0
84074e9ffffffff,36,0
848a9c1ffffffff,1,0
840bb07ffffffff,11,0
8442453ffffffff,1,0
842a755ffffffff,1,0
8408b67ffffffff,67,0
8419749ffffffff,35,0
848b837ffffffff,18,0
841acbdffffffff,1,0
841d6cdffffffff,7,0
84695e9ffffffff,5,0
848af5dffffffff,2,0
8424e1dffffffff,1,0
8475ad1ffffffff,8,0
842b70bffffffff,5,0
845f4a7ffffffff,2,0
8407567ffffffff,2,0
8453453ffffffff,17,0
847d1d9ffffffff,1,0
849d705ffffffff,9,0
842a8b5ffffffff,825,0
84531a3ffffffff,10,0
84066e5ffffffff,12,0
8414a31ffffffff,1,0
84382a5ffffffff,13,0
8464831ffffffff,1,0
84299a5ffffffff,17,0
84452b1ffffffff,13,0
8432d59ffffffff,4,0
841ae05ffffffff,1,0
84386ddffffffff,34,0
8453aa9ffffffff,4,0
840f223ffffffff,1,0
842f50bffffffff,5,0
841ef15ffffffff,86,0
8439963ffffffff,2,0
8460b61ffffffff,5,0
84489a3ffffffff,300,0
8411057ffffffff,6,0
841a89dffffffff,2,0
848936dffffffff,1,0
84191a1ffffffff,4,0
844f9a3ffffffff,1,0
844cab3ffffffff,36,0
8482ad7ffffffff,2,0
842fb1bffffffff,1,0
84a6f31ffffffff,1,0
841ab61ffffffff,42,0
8466a07ffffffff,7,0
