hex,count_good_aircraft,count_bad_aircraft
842ead9ffffffff,15,0
8410c05ffffffff,25,0
84a89bdffffffff,7,0
8488301ffffffff,1,0
8468b09ffffffff,5,0
84101ebffffffff,4,0
8411237ffffffff,2,0
841c253ffffffff,6,0
8420215ffffffff,4,0
840b12bffffffff,5,0
8429747ffffffff,1,0
84108a5ffffffff,8,0
84a853bffffffff,1,0
841a89bffffffff,3,0
848b8e5ffffffff,3,0
841f553ffffffff,103,0
843f595ffffffff,41,0
8410db9ffffffff,4,0
842c013ffffffff,42,4
848f5e3ffffffff,11,0
8448adbffffffff,10,0
8429b47ffffffff,209,0
84be999ffffffff,2,0
84bc73dffffffff,2,0
8427527ffffffff,3749,0
847a75bffffffff,1,0
840f1e5ffffffff,2,0
8427181ffffffff,21,0
8442a43ffffffff,4,0
848aa6dffffffff,2,0
84274d7ffffffff,409,0
8422209ffffffff,1,0
8432c07ffffffff,7,0
842a9a3ffffffff,306,0
849c047ffffffff,1,0
8430f1bffffffff,12,0
841ad87ffffffff,2,0
84426edffffffff,18,0
8440f13ffffffff,60,1
841f2a1ffffffff,91,0
8409a57ffffffff,53,0
8447951ffffffff,1,0
843cb35ffffffff,5,0
844ce11ffffffff,23,0
842b459ffffffff,5,0
8406d9bffffffff,1,0
844126bffffffff,2,0
8457b41ffffffff,1,0
842f553ffffffff,2,0
840f6a5ffffffff,1,0
8484ae1ffffffff,1,0
84bed3bffffffff,32,0
841a237ffffffff,1,0
8409ad9ffffffff,1,0
842622dffffffff,33,0
84a8b35ffffffff,2,0
842cf59ffffffff,24,0
8412357ffffffff,1,0
84202a5ffffffff,2,0
84c2285ffffffff,1,0
841f113ffffffff,214,0
845454bffffffff,1,0
841819dffffffff,32,0
844cd3dffffffff,5,0
8456e23ffffffff,5,0
843923dffffffff,77,0
846a451ffffffff,6,0
8457265ffffffff,1,0
843821dffffffff,1,0
848cb2bffffffff,11,0
8418217ffffffff,130,0
841a0b1ffffffff,2,0
842ac4dffffffff,7,0
841a585ffffffff,4,0
8434021ffffffff,3,0
840bb51ffffffff,37,0
8465801ffffffff,7,0
84819b5ffffffff,1,0
84bf497ffffffff,1,0
8432d9dffffffff,19,0
842a051ffffffff,10,0
8458d6bffffffff,1,0
84b8b13ffffffff,3,0
843c103ffffffff,10,0
84bc447ffffffff,1,0
8413507ffffffff,3,0
842b269ffffffff,4,0
8440f55ffffffff,19,0
8466041ffffffff,77,0
84236b1ffffffff,1,0
8432e37ffffffff,2,0
842b101ffffffff,44,0
84bcc4bffffffff,7,0
841f551ffffffff,34,0
8440987ffffffff,1,0
84b8a47ffffffff,3,0
843f423ffffffff,2,0
84134e1ffffffff,1,0
84180d1ffffffff,35,0
8464a05ffffffff,42,0
8425635ffffffff,1,0
8409aa3ffffffff,13,0
8429817ffffffff,38,0
8429203ffffffff,1,0
84301a7ffffffff,37,0
843f03dffffffff,1,0
8434debffffffff,6,0
