hex,count_good_aircraft,count_bad_aircraft
84828a1ffffffff,1,0
843ad21ffffffff,1,0
8468621ffffffff,81,0
8444a19ffffffff,791,0
842ba55ffffffff,12,0
8426741ffffffff,306,0
849e765ffffffff,1,0
8497659ffffffff,5,0
842e1d5ffffffff,2,0
8412ce1ffffffff,19,0
8408953ffffffff,17,0
8464981ffffffff,4,0
8421629ffffffff,6,0
8495993ffffffff,1,0
8449b67ffffffff,24,0
8418f4dffffffff,1,0
8454b55ffffffff,1,0
841681dffffffff,1,0
84481d3ffffffff,47,0
845e481ffffffff,19,0
840bac5ffffffff,1,0
8422065ffffffff,1,0
841a6edffffffff,2,0
843b0ebffffffff,3,0
842eb4dffffffff,2,0
8426cd7ffffffff,392,0
842e883ffffffff,2,0
842a80bffffffff,304,0
842b91dffffffff,24,0
846d35dffffffff,32,0
8434215ffffffff,6,0
841e0bbffffffff,61,0
84538e9ffffffff,1,0
84485d9ffffffff,36,0
8412c4bffffffff,26,0
842ac35ffffffff,6,0
8453aa1ffffffff,3,0
843f197ffffffff,2,0
84320edffffffff,1,0
842889dffffffff,76,0
841eacdffffffff,118,0
8408987ffffffff,45,0
8412109ffffffff,1,0
84ac841ffffffff,1,0
8407401ffffffff,7,0
840c10dffffffff,21,0
841c869ffffffff,1,0
843cf51ffffffff,21,0
843c843ffffffff,26,0
84658cbffffffff,8,0
84818edffffffff,16,0
8444eb7ffffffff,296,0
84a9187ffffffff,4,0
844d9c9ffffffff,1,0
8482c2bffffffff,3,0
84751c1ffffffff,2,0
8408e47ffffffff,1,0
84359e7ffffffff,2,0
84359ddffffffff,2,0
8410309ffffffff,9,0
84a71d7ffffffff,6,0
84bb5e9ffffffff,4,0
8475a9dffffffff,3,0
8420b5dffffffff,2,0
840888bffffffff,2,0
84195a1ffffffff,136,1
84b2433ffffffff,7,0
84c9903ffffffff,4,0
84cf8b1ffffffff,1,0
8412337ffffffff,1,0
8427441ffffffff,23,0
842f53bffffffff,10,0
84954e7ffffffff,1,0
8419039ffffffff,10,0
84689b9ffffffff,1,0
8414f2dffffffff,7,0
843a897ffffffff,1,0
845361bffffffff,99,0
8444c69ffffffff,490,0
8449abbffffffff,22,0
842f9e9ffffffff,3,0
848000dffffffff,2,0
8460521ffffffff,1,0
848b835ffffffff,11,0
843d889ffffffff,21,0
842054bffffffff,2,0
844b2b1ffffffff,3,0
8428d15ffffffff,130,0
84945b5ffffffff,1,0
841266dffffffff,1,0
84440ddffffffff,5,0
84a8dc5ffffffff,18,0
8481767ffffffff,2,0
848f737ffffffff,5,0
8448dd9ffffffff,329,0
8450c35ffffffff,5,0
844504dffffffff,38,0
8452b29ffffffff,1,0
8408105ffffffff,5,0
844ea97ffffffff,2,0
84bcf03ffffffff,1,0
840e417ffffffff,1,0
845f087ffffffff,1,0
8428987ffffffff,122,0
849a187ffffffff,1,0
84b2cadffffffff,2,0
8442593ffffffff,124,0
8432ab9ffffffff,2,0
84a68e1ffffffff,1,0
84c36b1ffffffff,5,0
842c8c3ffffffff,12,0
842f437ffffffff,4,0
8419027ffffffff,3,0
84348d7ffffffff,1,0
841ab41ffffffff,45,0
84716c3ffffffff,1,0
84100a3ffffffff,24,0
843f735ffffffff,19,0
84bcc31ffffffff,31,0
843b48dffffffff,3,0
842fa97ffffffff,6,0
84349edffffffff,1,0
84b8993ffffffff,1,0
84398d7ffffffff,4,0
843b09bffffffff,1,0
84b9a0dffffffff,9,0
849d687ffffffff,5,0
8480357ffffffff,8,0
84b3633ffffffff,1,0
8427801ffffffff,24,0
8458c63ffffffff,1,0
8422719ffffffff,1,0
8458e39ffffffff,2,0
8404a43ffffffff,2,0
84a8455ffffffff,2,0
84459dbffffffff,23,0
84b2405ffffffff,1,0
84751b5ffffffff,3,0
8435109ffffffff,3,0
8483741ffffffff,1,0
8444b55ffffffff,173,0
842d859ffffffff,1,0
8411331ffffffff,4,0
8449b6dffffffff,1,0
8418adbffffffff,2,0
843361dffffffff,1,0
843c139ffffffff,57,0
84274cbffffffff,82,0
84b9a59ffffffff,3,0
842e19dffffffff,109,0
84899c5ffffffff,2,0
84356c3ffffffff,45,0
84a8243ffffffff,13,0
841b4e9ffffffff,4,0
841b10bffffffff,1,0
8432991ffffffff,1,0
84088d3ffffffff,1,0
8444149ffffffff,79,0
843c1d5ffffffff,1,0
84418cdffffffff,1,0
8450145ffffffff,1,0
841b4e5ffffffff,3,0
840f6c5ffffffff,1,0
8424ce1ffffffff,1,0
848caabffffffff,16,0
8408285ffffffff,4,0
8411665ffffffff,8,0
845e04bffffffff,1,0
848795bffffffff,1,0
841db23ffffffff,1,0
8410d39ffffffff,4,0
849d6adffffffff,2,0
842cc19ffffffff,1,0
8407447ffffffff,5,0
8439a29ffffffff,45,0
8427699ffffffff,58,0
84a8b39ffffffff,7,0
845f4d9ffffffff,6,0
84368b1ffffffff,2,0
842f515ffffffff,7,0
8469883ffffffff,4,0
842b229ffffffff,83,0
842cd93ffffffff,10,0
8427167ffffffff,36,0
843b4a3ffffffff,3,0
8428809ffffffff,89,0
848e46bffffffff,2,0
8444555ffffffff,203,0
84bb295ffffffff,74,0
843924dffffffff,42,0
84b8867ffffffff,1,0
