hex,count_good_aircraft,count_bad_aircraft
841ec47ffffffff,231,0
8444c17ffffffff,726,0
84da80bffffffff,5,0
844ba25ffffffff,37,0
84095d7ffffffff,1,0
8410357ffffffff,21,0
843ecbbffffffff,3,0
8436613ffffffff,2,0
841858bffffffff,139,0
8418263ffffffff,8,0
842659bffffffff,1193,1
84b2221ffffffff,13,0
8475281ffffffff,1,0
8441419ffffffff,37,0
843425dffffffff,3,0
8429aa9ffffffff,43,0
842aaa1ffffffff,669,0
840b9cbffffffff,32,0
84391e9ffffffff,46,0
8428ae9ffffffff,37,0
8445027ffffffff,14,0
848aa85ffffffff,5,0
8482893ffffffff,5,0
84382c7ffffffff,11,0
841a649ffffffff,1,0
8412c85ffffffff,31,0
842b227ffffffff,19,0
8422f51ffffffff,3,0
849f4e5ffffffff,1,0
8410531ffffffff,15,0
845370bffffffff,17,0
84089d1ffffffff,38,0
8456aa5ffffffff,1,0
841863dffffffff,104,0
8428a25ffffffff,29,0
844c921ffffffff,1,0
84a9895ffffffff,23,0
8439147ffffffff,98,0
843b5ebffffffff,2,0
8421909ffffffff,1,0
845f523ffffffff,2,0
8441205ffffffff,5,0
8409a89ffffffff,2,0
8479b49ffffffff,1,0
842534bffffffff,2,0
84de737ffffffff,1,0
8464125ffffffff,60,0
842a669ffffffff,1,0
841d607ffffffff,8,0
84424c3ffffffff,47,0
840495bffffffff,6,0
84bc543ffffffff,3,0
848932bffffffff,1,0
8422969ffffffff,2,0
843845dffffffff,10,0
84a8363ffffffff,26,0
84b2e15ffffffff,1,0
841ac0bffffffff,1,0
843cc5bffffffff,7,0
8499065ffffffff,1,0
8411167ffffffff,1,0
845ed4dffffffff,1,0
84bb299ffffffff,42,0
84b275bffffffff,4,0
8448ddbffffffff,371,0
84bf4d5ffffffff,3,0
8455849ffffffff,3,0
84be82bffffffff,3,0
846119bffffffff,2,0
840c2dbffffffff,1,0
8469121ffffffff,29,0
8480d25ffffffff,2,0
8450727ffffffff,1,0
8446ae1ffffffff,1,0
8430e69ffffffff,95,0
845e501ffffffff,3,0
8485827ffffffff,1,0
84beaa1ffffffff,3,0
843568bffffffff,8,0
8441143ffffffff,34,0
841815bffffffff,47,0
849590dffffffff,1,0
841fa59ffffffff,360,0
842ca63ffffffff,13,0
8482dcbffffffff,3,0
8426f05ffffffff,257,0
844565dffffffff,12,0
84281b9ffffffff,9,0
8427ab5ffffffff,38,0
842ac6dffffffff,5,0
8435759ffffffff,1,0
84b84b9ffffffff,1,0
841eae7ffffffff,55,0
8410ae1ffffffff,4,0
8424f0dffffffff,1,0
84070ddffffffff,1,0
84441b1ffffffff,565,0
8499557ffffffff,2,0
841aae1ffffffff,6,0
841ccb3ffffffff,1,0
84445c9ffffffff,209,0
8444dadffffffff,317,1
84566adffffffff,1,0
843f539ffffffff,43,0
8420027ffffffff,8,0
844ec49ffffffff,1,0
84bf823ffffffff,1,0
840d5adffffffff,10,0
8419101ffffffff,4,0
84196d9ffffffff,175,1
8448119ffffffff,37,0
848ca3bffffffff,9,0
8458957ffffffff,12,0
84074ddffffffff,6,0
845d009ffffffff,9,0
84448bdffffffff,269,0
8468633ffffffff,14,0
841fa1dffffffff,487,0
84a241bffffffff,1,0
842a08dffffffff,2,0
8459837ffffffff,3,0
8469511ffffffff,9,0
841e193ffffffff,256,0
84b25adffffffff,3,0
848d8e9ffffffff,25,0
8444cd3ffffffff,419,0
840cf13ffffffff,2,0
84428d9ffffffff,9,0
8406d9dffffffff,1,0
8420735ffffffff,5,0
843975bffffffff,143,0
841d715ffffffff,5,0
8466a19ffffffff,70,0
842309dffffffff,1,0
8432083ffffffff,1,0
843476bffffffff,4,0
842d5e9ffffffff,3,0
844458bffffffff,179,0
8448adbffffffff,15,0
842c4edffffffff,1,0
8436e3bffffffff,4,0
84685c5ffffffff,4,0
8481709ffffffff,1,0
843e64dffffffff,157,1
847b1d7ffffffff,4,0
8418d89ffffffff,5,0
844b723ffffffff,16,0
8444d61ffffffff,8,0
8402509ffffffff,1,0
84270cbffffffff,34,0
844c1b1ffffffff,52,0
842fb59ffffffff,1,0
8479ad7ffffffff,1,0
8416929ffffffff,7,0
8444257ffffffff,16,0
