hex,count_good_aircraft,count_bad_aircraft
845e4ebffffffff,10,0
846620dffffffff,3,0
84c9951ffffffff,3,0
84125e3ffffffff,23,0
8426717ffffffff,335,0
8497629ffffffff,7,0
84bcc27ffffffff,28,0
8483467ffffffff,1,0
841f755ffffffff,37,0
8469ac5ffffffff,4,0
8465099ffffffff,5,0
84ba5e5ffffffff,1,0
8434dc9ffffffff,6,0
849cce3ffffffff,4,0
843aa33ffffffff,1,0
84268adffffffff,214,0
844c185ffffffff,6,0
840974bffffffff,2,0
8468557ffffffff,2,0
84195c9ffffffff,445,1
842a739ffffffff,2,0
84185e9ffffffff,26,0
8447861ffffffff,2,0
845e519ffffffff,12,0
8443895ffffffff,21,0
843402bffffffff,2,0
8420923ffffffff,2,0
846109bffffffff,2,0
8409365ffffffff,7,0
841ee21ffffffff,159,0
848f055ffffffff,11,0
84b9329ffffffff,7,0
841f29dffffffff,71,0
84189b3ffffffff,2,0
8464d95ffffffff,19,0
84278d3ffffffff,51,0
8448d19ffffffff,12,0
844ce99ffffffff,32,0
8450d47ffffffff,1,0
843a759ffffffff,2,0
84c9835ffffffff,2,0
84648cbffffffff,8,0
8444537ffffffff,127,0
8410aa7ffffffff,14,0
8424f39ffffffff,1,0
8452c23ffffffff,2,0
84616e1ffffffff,2,0
8461335ffffffff,1,0
84581b5ffffffff,4,0
8460f61ffffffff,38,0
8421887ffffffff,2,0
8411669ffffffff,1,0
8426a3bffffffff,70,0
84be89dffffffff,80,0
8434941ffffffff,1,0
843e46dffffffff,11,0
847acb7ffffffff,37,0
8428219ffffffff,8,0
8434927ffffffff,1,0
848b467ffffffff,6,0
841aa15ffffffff,44,0
8468001ffffffff,17,0
842765bffffffff,1,0
8408ee3ffffffff,3,0
845e349ffffffff,1,0
84d5241ffffffff,1,0
8418241ffffffff,15,0
84bb5e3ffffffff,1,0
843f709ffffffff,124,0
84619bdffffffff,12,0
8412e13ffffffff,79,0
845373bffffffff,69,0
8440085ffffffff,8,0
8418585ffffffff,24,0
848c599ffffffff,1,0
84bb753ffffffff,2,0
8442a57ffffffff,37,0
8412c35ffffffff,88,0
8494ec3ffffffff,1,0
844eb4bffffffff,1,0
841254bffffffff,6,0
840688bffffffff,1,0
84238e9ffffffff,1,0
8495a17ffffffff,4,0
84beacbffffffff,1,0
8497295ffffffff,13,0
841ad29ffffffff,1,0
8480601ffffffff,1,0
8428a81ffffffff,33,0
8434a81ffffffff,1,0
84194d9ffffffff,614,0
8481a87ffffffff,6,0
84499c9ffffffff,152,0
843d141ffffffff,35,0
842c293ffffffff,100,0
84be897ffffffff,69,0
8435acbffffffff,1,0
8446493ffffffff,82,0
8467559ffffffff,6,0
8410dc7ffffffff,13,0
848a201ffffffff,1,0
84a632bffffffff,2,0
841f063ffffffff,121,0
84a8ad9ffffffff,79,0
849d4b9ffffffff,2,0
845c689ffffffff,1,0
846719dffffffff,2,0
841b82dffffffff,18,0
8422c29ffffffff,1,0
840b169ffffffff,16,0
84b8b25ffffffff,4,0
84121b9ffffffff,27,0
84108cbffffffff,23,0
842ca23ffffffff,217,0
841e1c1ffffffff,360,0
840800bffffffff,6,0
8454405ffffffff,1,0
844a049ffffffff,1,0
842a5ebffffffff,6,0
844382bffffffff,10,0
84685d5ffffffff,1,0
848c647ffffffff,1,0
8444435ffffffff,261,0
8442097ffffffff,2,0
8481ae1ffffffff,19,0
845c995ffffffff,1,0
8444935ffffffff,2,0
843933dffffffff,88,0
84a8197ffffffff,17,0
84440d9ffffffff,4,0
845f721ffffffff,1,0
84270abffffffff,36,0
84618ebffffffff,109,0
8419699ffffffff,611,0
8426f4dffffffff,191,0
84be663ffffffff,9,0
8460185ffffffff,5,0
8427605ffffffff,12,0
8434e2bffffffff,5,0
84075c5ffffffff,10,0
849414dffffffff,1,0
848f2b3ffffffff,24,0
8481005ffffffff,23,0
842c5cbffffffff,12,0
8465803ffffffff,2,0
8480ebbffffffff,1,0
848f5c5ffffffff,5,0
844daabffffffff,2,0
841102dffffffff,108,0
8421687ffffffff,2,0
8426e95ffffffff,305,0
84be25dffffffff,1,0
84beaa5ffffffff,5,0
843a749ffffffff,1,0
8473769ffffffff,1,0
845e8c7ffffffff,1,0
8434e43ffffffff,1,0
8480e63ffffffff,1,0
84be8bdffffffff,18,0
840e41bffffffff,1,0
84735a3ffffffff,1,0
84200adffffffff,10,0
844b229ffffffff,1,0
8408dc9ffffffff,5,0
842aec3ffffffff,9,0
843a42dffffffff,1,0
84609bdffffffff,7,0
841c18bffffffff,1,0
8408941ffffffff,70,0
84ab045ffffffff,2,0
842b8cdffffffff,125,0
84298c1ffffffff,293,0
84c3917ffffffff,1,0
840eb3dffffffff,1,0
84dab35ffffffff,6,0
8486195ffffffff,1,0
849451bffffffff,29,0
8450881ffffffff,1,0
8416467ffffffff,3,0
8416eedffffffff,1,0
84a88b7ffffffff,15,0
841c281ffffffff,3,0
84b2dddffffffff,4,0
845f02dffffffff,1,0
84c2e97ffffffff,6,0
8441489ffffffff,20,0
8416401ffffffff,5,0
8480b33ffffffff,2,0
84a5b35ffffffff,1,0
8495369ffffffff,1,0
8416f09ffffffff,34,0
840c985ffffffff,2,0
8410b01ffffffff,6,0
84b9335ffffffff,4,0
843c12dffffffff,20,0
844809dffffffff,3,0
8469519ffffffff,6,0
840884bffffffff,24,0
8419b39ffffffff,2,0
84c3583ffffffff,4,0
844982bffffffff,134,0
8444869ffffffff,68,0
843849bffffffff,3,0
84c9865ffffffff,1,0
849d1a7ffffffff,1,0
84318d3ffffffff,76,0
8427199ffffffff,69,0
8421817ffffffff,12,0
8412a93ffffffff,7,0
841b8ebffffffff,13,0
8426f3bffffffff,138,0
84c2d51ffffffff,2,0
84a8b4bffffffff,1,0
8483adbffffffff,1,0
84b386bffffffff,3,0
845328dffffffff,11,0
849d1b7ffffffff,1,0
84b24b9ffffffff,9,0
8411029ffffffff,72,0
8410b15ffffffff,11,0
841415dffffffff,17,0
8426695ffffffff,472,0
8458161ffffffff,2,0
84b2ee3ffffffff,2,0
8435027ffffffff,11,0
84471e9ffffffff,2,0
8430f03ffffffff,1,0
842b54dffffffff,1,0
8439937ffffffff,14,0
8453541ffffffff,101,0
84b86c9ffffffff,22,0
844462dffffffff,5,0
844aa05ffffffff,1,0
84a7161ffffffff,3,0
842d22bffffffff,279,12
8443a4bffffffff,145,0
845ee3bffffffff,3,0
84265e1ffffffff,184,0
846499dffffffff,1,0
848c985ffffffff,9,0
84382e5ffffffff,14,0
842ceddffffffff,12,0
84a9597ffffffff,1,0
84535d9ffffffff,75,0
8430001ffffffff,4,0
