hex,count_good_aircraft,count_bad_aircraft
844534bffffffff,7,0
843a901ffffffff,1,0
84392dbffffffff,103,0
840659bffffffff,13,0
8453529ffffffff,26,0
842ca25ffffffff,13,0
843aaedffffffff,1,0
84a70a5ffffffff,5,0
8412859ffffffff,1,0
8407687ffffffff,1,0
8454583ffffffff,2,0
8439ab9ffffffff,108,0
844b8d9ffffffff,5,0
84589c5ffffffff,4,0
8418c61ffffffff,3,0
8406141ffffffff,1,0
84295b1ffffffff,3,0
84bee6dffffffff,95,0
8469b09ffffffff,3,0
84d89e1ffffffff,1,0
84adb57ffffffff,2,0
8444aa3ffffffff,201,0
84618b7ffffffff,152,0
84699ddffffffff,24,0
84289c1ffffffff,53,0
8481025ffffffff,22,0
84136b7ffffffff,1,0
8406635ffffffff,4,0
84395b7ffffffff,5,0
84a9459ffffffff,1,0
8436699ffffffff,2,0
8411ab1ffffffff,57,0
84185c9ffffffff,59,0
8426031ffffffff,140,0
844c8d3ffffffff,37,0
844895bffffffff,97,0
8414f63ffffffff,4,0
844589dffffffff,49,0
8421645ffffffff,5,0
84296ebffffffff,4,0
845d0d9ffffffff,1,0
84190d3ffffffff,37,1
8444019ffffffff,30,0
842f5d9ffffffff,23,0
846830dffffffff,5,0
84076d5ffffffff,1,0
848f449ffffffff,2,0
8409ab5ffffffff,9,0
8429933ffffffff,277,0
848da61ffffffff,9,0
84bc505ffffffff,9,0
848ad01ffffffff,2,0
846514dffffffff,2,0
8499105ffffffff,1,0
848a001ffffffff,5,0
843f347ffffffff,35,0
8418c45ffffffff,1,0
841a431ffffffff,1,0
842a5e5ffffffff,13,0
8419b39ffffffff,1,0
845f2b7ffffffff,2,0
8444887ffffffff,352,0
8460a13ffffffff,76,0
84350a9ffffffff,9,0
8497b19ffffffff,2,0
84beed7ffffffff,5,0
8426c8bffffffff,591,0
8411607ffffffff,1,0
84b84d3ffffffff,4,0
84026b3ffffffff,2,0
84659e5ffffffff,20,0
848b2c9ffffffff,6,0
84a812bffffffff,214,0
84411c3ffffffff,232,0
844db19ffffffff,9,0
8421759ffffffff,1,0
8481243ffffffff,3,0
843463bffffffff,35,0
848b195ffffffff,2,0
8429a61ffffffff,516,0
8448309ffffffff,1,0
8412f49ffffffff,11,1
842c2d1ffffffff,37,0
84611d5ffffffff,9,0
84075a3ffffffff,4,0
84751c7ffffffff,6,0
84101bdffffffff,22,0
842631dffffffff,74,0
841136bffffffff,5,0
84299bdffffffff,102,0
843b753ffffffff,1,0
8458c6bffffffff,2,0
8460963ffffffff,25,0
848ba61ffffffff,13,0
84b85bbffffffff,3,0
84a6347ffffffff,1,0
844a041ffffffff,2,0
84da947ffffffff,27,0
842e889ffffffff,7,0
84274bdffffffff,384,0
844d4c9ffffffff,15,0
842659bffffffff,1064,0
844131bffffffff,1,0
843a1e1ffffffff,2,0
841a709ffffffff,2,0
84be8b3ffffffff,44,0
841871bffffffff,169,0
84b8689ffffffff,9,0
844b8a3ffffffff,2,0
842af61ffffffff,674,0
849d72bffffffff,6,0
8466e5dffffffff,10,0
84580b5ffffffff,1,0
8481999ffffffff,7,0
84bceabffffffff,22,0
8499a67ffffffff,2,0
84a5605ffffffff,1,0
84a781bffffffff,3,0
848e29dffffffff,1,0
8458227ffffffff,1,0
844853dffffffff,74,0
844153dffffffff,124,0
8489a39ffffffff,1,0
8408981ffffffff,71,0
840ca43ffffffff,4,0
84c2e53ffffffff,26,0
8410099ffffffff,9,0
842aa05ffffffff,412,0
8460d35ffffffff,30,0
8460c37ffffffff,1,0
842e6bdffffffff,56,0
8466131ffffffff,7,0
8435a21ffffffff,3,0
84a8e29ffffffff,18,0
8429701ffffffff,1,0
84ba239ffffffff,4,0
842c721ffffffff,15,0
849f5b9ffffffff,1,0
842b055ffffffff,33,0
844ca8bffffffff,13,0
842e117ffffffff,1,0
8420191ffffffff,17,0
84466b3ffffffff,6,0
841c16bffffffff,2,0
8441725ffffffff,10,0
84798a3ffffffff,6,0
84100bdffffffff,2,0
8424a37ffffffff,1,0
842d965ffffffff,100,0
84321b9ffffffff,1,0
8408365ffffffff,2,0
843225bffffffff,1,0
844bab9ffffffff,5,0
848cedbffffffff,1,0
84566ebffffffff,2,0
8427365ffffffff,11,0
84a8193ffffffff,12,0
841f8a3ffffffff,345,0
84bb0b3ffffffff,12,0
84b8847ffffffff,3,0
8472edbffffffff,2,0
8435649ffffffff,1,0
840fa91ffffffff,2,0
8429065ffffffff,4,0
84752a9ffffffff,3,0
8409b15ffffffff,11,0
848f443ffffffff,9,0
84358d3ffffffff,1,0
8475135ffffffff,10,0
8454e6dffffffff,1,0
84a9503ffffffff,8,0
843c143ffffffff,15,0
842d1b7ffffffff,54,0
8440e51ffffffff,104,1
841c9d3ffffffff,1,0
841a761ffffffff,1,0
8459665ffffffff,12,0
8419451ffffffff,74,0
84601b5ffffffff,4,0
846a51dffffffff,2,0
8444ae3ffffffff,541,0
84365bbffffffff,1,0
844521dffffffff,6,0
848b2ddffffffff,3,0
842b5d3ffffffff,6,0
84badb9ffffffff,1,0
8466659ffffffff,6,0
8445505ffffffff,13,0
8441957ffffffff,19,0
844b0a3ffffffff,30,0
844f943ffffffff,1,0
84a7161ffffffff,8,0
84ce933ffffffff,1,0
848116bffffffff,48,0
8412d01ffffffff,41,0
848d9ddffffffff,6,0
841a22bffffffff,1,0
844388dffffffff,49,0
848f56bffffffff,2,0
84958b5ffffffff,1,0
84a9199ffffffff,42,0
8489069ffffffff,1,0
8442ab3ffffffff,10,0
849d64bffffffff,3,0
848c815ffffffff,1,0
8482cadffffffff,1,0
847ad21ffffffff,6,0
841acd9ffffffff,1,0
842c35dffffffff,34,0
845f5d7ffffffff,1,0
841e805ffffffff,243,0
8456855ffffffff,1,0
841fa43ffffffff,236,0
84a6f41ffffffff,1,0
