hex,count_good_aircraft,count_bad_aircraft
8429b13ffffffff,255,0
8481351ffffffff,51,0
842aa05ffffffff,386,0
845f2abffffffff,1,0
8426245ffffffff,49,0
8428f65ffffffff,86,0
8427723ffffffff,17,0
841f8bbffffffff,350,0
84065cdffffffff,8,0
841018bffffffff,13,0
84be6b5ffffffff,8,0
847c185ffffffff,1,0
844483bffffffff,85,0
844bb51ffffffff,134,0
840f647ffffffff,6,0
8435229ffffffff,2,0
840890bffffffff,39,0
84b8637ffffffff,4,0
8428587ffffffff,2,0
848c503ffffffff,1,0
844cc99ffffffff,10,0
84309cbffffffff,92,0
844d5a9ffffffff,14,0
8435b27ffffffff,2,0
843d8c7ffffffff,7,0
841a221ffffffff,2,0
8479305ffffffff,1,0
8430993ffffffff,97,0
840cde1ffffffff,4,0
8413ac5ffffffff,1,0
8408cb7ffffffff,1,0
841e861ffffffff,273,0
8406dadffffffff,3,0
84598d1ffffffff,6,0
84beabbffffffff,118,0
84278e7ffffffff,28,0
841e007ffffffff,348,0
842e639ffffffff,213,0
843d987ffffffff,48,0
8426491ffffffff,102,0
841968dffffffff,100,0
842a8a5ffffffff,213,0
84481d9ffffffff,46,0
841fa9bffffffff,363,0
84632abffffffff,1,0
842aa53ffffffff,461,1
843d883ffffffff,16,0
8426f05ffffffff,315,0
841f091ffffffff,108,0
848ba17ffffffff,7,0
843785bffffffff,1,0
84bead7ffffffff,1,0
8445009ffffffff,8,0
8428e83ffffffff,4,0
844b6edffffffff,40,0
84be6adffffffff,47,0
84480dbffffffff,6,0
844d613ffffffff,5,0
8411089ffffffff,2,0
8426f33ffffffff,234,0
8418413ffffffff,146,0
841b035ffffffff,2,0
8475a83ffffffff,5,0
84da80bffffffff,8,0
842da4dffffffff,61,18
8453863ffffffff,5,0
8430ea5ffffffff,43,0
8461439ffffffff,7,0
84685d9ffffffff,1,0
8461ae9ffffffff,14,0
84be8c3ffffffff,20,0
848f0d3ffffffff,20,0
8429991ffffffff,101,0
8422695ffffffff,2,0
84025b7ffffffff,4,0
845e2d7ffffffff,2,0
84675a3ffffffff,8,0
8464197ffffffff,2,0
84189d5ffffffff,1,0
84071d1ffffffff,1,0
842213bffffffff,1,0
849643bffffffff,1,0
844894dffffffff,14,0
844d531ffffffff,1,0
8441693ffffffff,3,0
8488105ffffffff,1,0
840d59dffffffff,3,0
8496591ffffffff,1,0
848d8b1ffffffff,92,0
8481129ffffffff,41,0
843c849ffffffff,27,0
844ce87ffffffff,25,0
8412457ffffffff,22,0
848cd07ffffffff,8,0
841e265ffffffff,148,0
848002dffffffff,1,0
84945abffffffff,6,0
843805bffffffff,11,0
8475765ffffffff,7,0
844805bffffffff,8,0
842d237ffffffff,182,0
843626dffffffff,2,0
84650dbffffffff,1,0
842cb09ffffffff,2,0
842ab11ffffffff,420,0
84282d7ffffffff,34,0
8474ad7ffffffff,1,0
8411149ffffffff,2,0
844b1a9ffffffff,23,0
